LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
,,,,,,0,0,,,,,,,,,37006.93359375,,,,,,,
,,,,44.047447204589844,-2,,,,,,,61.16015625,,,1703.328125,,,,,,,,
,,2,,,,,0,0,0,,,,,,,34992.71875,,,,,,3893.6904296875,
,,,,,,,,,,,32131.271484375,26110.224609375,,,,,2747.950927734375,,1942.28271484375,,,,
,,,,29.163097381591797,,,,,0,,,,,,,,,4346.6044921875,,,,,
,2,,,,0,,,,,,,,,192282.953125,,,,11767.5615234375,,8876.0009765625,,,
,,,,43.20346450805664,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,28073.84765625,,22284.4765625,,,,,,,,
,,2,,37.98737716674805,,0,,,,0,,,61982.453125,,,,,4282.40380859375,,,,,
,,,1,,,,,0,,,,,,163611.5,,166062.515625,,,,,8061.06689453125,,
,,,,,,,0,0,,0,,56987.49609375,50646.9375,,48208.15234375,,,,,4025.776123046875,,,
,,,,,,,,,,0,,59682.5078125,51533.015625,52167.2890625,,,,3426.84521484375,,,,3471.96826171875,
41054.8125,,,,,,,,,,,,10217.41015625,,,,,1988.76513671875,,,,1326.405029296875,,
,2,1,,32.25324249267578,,,,-1,,,10868.91796875,,25453.9921875,,,,,,,,,,
,2,,,29.478004455566406,,,,,0,,,,,16518.822265625,48170.1796875,,,,,,,,
,,,,,0,0,,,,,181543.421875,,163979.3125,152131.796875,,,,,,,,,
217212.546875,2,1,,,,,,-1,,,,,,5771.046875,,,,,,,3062.457763671875,3819.484375,
40204.5859375,,,2,,,,,,,,22823.552734375,,,,,,,,2621.535888671875,,,1945.589599609375,
174527.5625,,1,,,,,-1,,,-1,,,,,,,,,,,,,
,,,,,,,0,,,0,,,24304.580078125,22815.01953125,,,2370.510498046875,2285.20947265625,,,,,
,,,,,,,,,,,,,,,,,,,,2491.236328125,,,
,2,,,,,,,,,,,,,,,3445.94140625,,,,,,,0
,,,2,32.725276947021484,,,2,2,,2,,,,,,,,,,,3604.67529296875,,1
,,1,,29.86423110961914,,,-1,,,,,,,6613.9375,345.8828125,,920.9892578125,,,,,,0
,2,2,,,,,,,,,,51144.32421875,,,,,,,3129.891845703125,,3155.019775390625,,0
,2,2,,,0,,,0,,0,,,,,,,,,,,,,
275606.1875,2,,,,,,,,-1,,,,17108.572265625,,,,,15557.380859375,,,,,0
,,,2,34.329551696777344,,,0,,,,,,,369.96484375,,,,949.5556640625,,,,3187.38671875,0
107035.453125,,,,34.944679260253906,,,,,,-2,,,,,,,,,,-76.1669921875,,,
208586.90625,,1,,,,,,-1,,,,,,6895.22265625,,,,,,,,3987.483642578125,0
,,,,,,,,,,,,,14752.158203125,,,,,,1830.858154296875,517.67578125,,,
130104.3046875,,,,41.46664047241211,,,,,,,,,,,,,,,3554.63330078125,,,,
,,,,37.915550231933594,,,2,,,,,,,,43389.47265625,,,,2233.380126953125,,,,
,,2,,,,0,,,,0,,,,,,,,2866.318359375,,,,3286.27880859375,0
,,2,2,,,,0,0,,,151548.40625,,132264.03125,,,,,,,5444.56201171875,,,0
,,,1,,-1,,-1,,-1,-1,,,24056.626953125,21558.798828125,,,,,6165.7763671875,,,,
,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,0,,,0,,0,,,,,,,,,,,4238.59521484375,,0
,,,,29.922611236572266,,,,0,0,,,,,14389.732421875,10752.880859375,,,,,,,,0
,,1,,40.82115173339844,,-1,,,,,,,,,,,2616.221923828125,,,,,,
,,,,,,,,0,0,0,,,,,,,,,,2558.5927734375,,,
,2,,,,,-1,,,,,,,,5051.12890625,,,3050.59912109375,,,,3056.301513671875,,
,,,,,,,,0,,,75783.8359375,,,,,18143.591796875,,,,,,10240.751953125,
221288.84375,2,,,,,,,,-1,-1,,12397.20703125,,,,,,,,,,,
,,,,,,2,,,0,0,34535.06640625,,,,,,,,,2568.444091796875,2862.683837890625,,
,,,2,,,,,0,,,,24049.259765625,,,,18652.5078125,,,,,,2948.019287109375,
,,,,,0,,0,,,,,61632.89453125,,52020.4765625,,,,,,,,,
,,,1,,,0,0,,0,,,62102.9609375,53567.328125,,,,,3453.994384765625,,2751.74755859375,,,
149110.25,,,2,,,,-1,-1,,,,,,7153.12109375,,,,3781.824462890625,,,,,
,2,2,,,,,0,,,,,,20164.94140625,,,17810.12890625,,,,,,,0
159347.34375,2,,,,,,,,,,,,50227.33203125,,,20300.0390625,5913.06689453125,,3633.39990234375,3938.96875,,,
,2,,,,,,,,0,,,,,,,42077.89453125,,,4037.34521484375,,,,
,2,2,,,,,,,0,0,,,,,,130246.0234375,,,7825.1103515625,,,11037.1142578125,
,,,,,,,,,,,,,,,,,,,,,,4348.1865234375,
,,,,,0,,,0,,,,42233.52734375,,35765.6640625,,,,,,,,,0
,,,,31.82662582397461,,-1,-1,,-1,,,,,,,,,,,,3039.401123046875,,
,2,,2,31.746694564819336,,,,0,,0,,,,45227.3984375,,39486.41015625,,,,,,,0
,,,,,0,,,,,,,,29917.55078125,,,,,,,,,,
323890.5,,,,,,,,,-2,-2,,,,,,,,,19289.17578125,,,,
,,,,,,0,,0,,,,96329.140625,,,,,,,,,,5828.6162109375,
,,,,38.2097282409668,,,,,,,6832.484375,,,,,10974.66015625,5563.6748046875,,5684.54296875,,,,
,,,2,33.522884368896484,,,,,,,,,,,,,,,,,,2527.931396484375,
,,,,,,,,,,,,,42615.171875,,36250.06640625,,3588.99609375,,3386.8955078125,2549.63232421875,,3381.50341796875,0
61153.1640625,2,,,,,0,,,,,22455.435546875,,,,,,,1969.5458984375,,,,,
,,,,,,0,,,,,,78535.578125,,,,,10638.92578125,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,29876.072265625,
,,,2,,0,0,,,,0,184738.40625,,,174667.640625,171651.921875,,11303.8681640625,,8743.55859375,,,10091.447265625,
,,2,,39.989219665527344,,,,,0,,,,,34320.10546875,,,,,2918.377685546875,,,,
,2,,,,,2,,0,,,,,,,,,,,4351.841796875,,4824.9521484375,,
,,2,,,,,0,,,,44195.0859375,,,,24728.919921875,,,,,,,,0
238407.4375,,,,39.487178802490234,,,0,,,0,,,,,,,,,,6642.287109375,,,
,,,,,,,,,,0,57579.76953125,53053.98046875,,40324.4765625,,,,3503.68798828125,,,,,
,,,,,,,-2,,-2,,1478.77734375,,,,,,3062.034423828125,3164.897705078125,,,,4776.70703125,
,,,,32.032936096191406,,-2,-2,,-2,-2,,,,,,,,3698.294677734375,,,,,
,,,,,,,,,,,,,,,,,11674.451171875,,,18022.1328125,,,1
172976.703125,2,,,,-1,,,,,,,,5914.56640625,,,,2754.965576171875,3365.7685546875,3175.2998046875,,,,
,,,,,,,,,,0,,,,,,,,,1857.721923828125,,2567.06005859375,,0
217676.09375,,,,36.79646682739258,-2,-2,,-2,,,,,,4337.16796875,,,,,,,1648.082275390625,,
224051.28125,,1,2,35.57786560058594,,,-2,-1,,-1,,2932.37109375,,,,,849.103515625,3385.541015625,,,,,
,,,1,,,,,,0,,,,9755.765625,,,8509.521484375,,,,1121.26171875,,,
,,,,,,-1,,,,,,,9891.6328125,,,,,,,,,,0
,,2,,,,,,,,,,,,,,,,,,,,,
,,,2,,0,,,,0,,,,,21555.40234375,,,5663.10400390625,,,,,,
,,,2,,0,,0,0,,,,,,,,,,,,,,3022.29833984375,
,,,2,35.70542907714844,,,,,0,,,,250775.578125,,225777.0,,13654.880859375,13842.78125,,,,,
,,1,,35.47686767578125,-1,,,,,,,17845.30859375,,24222.8671875,15108.912109375,,24892.896484375,,,,,,
,,,,,,,,-2,,,,73.15625,858.5703125,,,,,,,412.71435546875,,,
,,1,,,,,,,,,,,183066.75,,66978.7421875,,,,,,,,
,,,,27.600658416748047,,,,0,,,,,,,16277.1875,,,2509.71044921875,,,2278.6513671875,,
209385.796875,,,,40.11040496826172,,,,-1,,,,,,,,4677.28515625,,,,,,3635.158935546875,
191420.078125,,,,,,,,0,,,,,,,,13753.798828125,,,,,,,0
,2,,,,,,,,,,,,,,,,,,-130.76611328125,-822.1494140625,221.13720703125,,
,,,,,,,,,0,,,,,,18833.90625,,,,1876.54052734375,,,,1
,,,,,,,,,,,,8400.66015625,,,,,5642.341796875,,,,,6581.384765625,
,,,,,,,,,,,,,,,,,,,,,,,
99817.546875,,,,,,0,,,,0,,,,18028.64453125,13008.138671875,,4635.3359375,4951.44384765625,,,,,0
,,,,,0,,,,,,,,,18366.044921875,12740.2421875,,,,,,,,
,,,,,0,,,0,,,,,,18496.677734375,,,,4796.3779296875,,,,,
,,,,,-1,,,,,-1,,,,,,,,3021.209228515625,,,,4079.530029296875,
,2,,1,,,0,,0,,,,,,,,,,3953.16650390625,,2488.843505859375,,,
,,,,,,,,2,,2,,,,56331.60546875,,,,,,,,,1
,,2,,,0,,,0,0,,,11523.328125,,,10443.267578125,13302.55859375,,,,,,,
,2,,,,,,,,0,,144518.9375,,,,,129403.1953125,,,,,,,0
47276.03125,,,,29.503257751464844,,,0,0,,0,,,16023.046875,,,11847.935546875,626.60546875,,,1437.081298828125,,2660.438720703125,0
,,,1,,,,,,,,,,,86688.5703125,,,,,,,,,
,,1,,40.11806869506836,,-2,,,-2,,,,7650.546875,,,6957.060546875,,3382.519287109375,1984.866943359375,,,,
,,,,,,,,,,,,,,,,,,,811.81591796875,1434.6787109375,,,
,,,,,,-1,,,,-1,,,,,,,,2587.15380859375,,,2411.738525390625,,0
104886.96875,,,,,,,0,,,0,57368.34765625,,,45317.21484375,,,,,2678.692138671875,2095.552001953125,,,
,,,,,0,,,,,,,,,,,15616.111328125,,,,,,,
,,,,,,,0,0,,,20074.298828125,,,,,,,,,,2325.020751953125,,
,,2,,,,,0,,,,,,,,,,5202.19482421875,,,3349.717529296875,,,
78224.1875,2,,,,,,0,0,,0,,,,,,,,2844.204345703125,,,,,
,,1,,,,,-1,,,,,,44171.24609375,,,30074.5546875,,43328.60546875,,,,,
,,1,,,,,,,,-1,,,,,,,,9178.3125,,3776.2724609375,4324.1201171875,,
,2,,,,,,,,0,,,,,16872.15625,,,,,,,,,
151976.203125,,,,,,,-1,,,,,,,8755.83984375,,,,,3355.876708984375,2072.557373046875,,,0
,2,1,,,0,,0,,,,,,,,,,,,,,7114.732421875,,
225258.4375,,,,,,,,,-2,-2,,,,6188.91015625,,,,,,1558.505615234375,,,0
211702.6875,,,,,,,,,,,,,,,,,,619.27783203125,,,,2159.440673828125,0
,,,,,,,,,,,,,,,57891.671875,,,,,,,4131.96044921875,0
234131.28125,2,,,,-1,,-1,0,,,,,19887.51171875,,,,,,6881.767578125,,,,
,,2,1,,,,,2,,2,,123565.203125,,,,123647.5390625,,5463.03857421875,,,,,
48663.1015625,,,,,,,2,,,2,42284.1953125,,37222.421875,41994.43359375,39874.625,,1206.439453125,,,,1353.7919921875,,1
,,2,,,,,,,,0,237355.453125,,218236.21875,,,,12628.80078125,12180.435546875,8336.212890625,,10107.9853515625,,
,,2,,41.54794692993164,,,0,0,,,,102423.203125,,80059.1953125,79346.671875,,,,4123.8642578125,,,,
,,,,,,,,,,,,,,,,30557.9765625,,,,2239.956298828125,2952.727294921875,,
,,,,,,,,,,,,,18354.875,,14202.943359375,,,,,,,,
,,,,31.08901023864746,-1,,,,0,,,,21905.2265625,,,,,,,,,,
,,,,,0,0,,,,,,,,71369.3515625,,,,,,,4548.86962890625,,
,,,,30.708202362060547,,,,,0,,,,,,,39011.4765625,,,,,,,
,,,,40.55418014526367,,,-2,-2,,,,,,6226.453125,,,977.55126953125,,,,,2590.856689453125,
,,,,,,,,,-1,,11408.48828125,,21580.380859375,,,,,,,,,,
,,,,,,,0,,,0,,19373.8359375,,,11393.56640625,,,2730.216064453125,,,,2807.35986328125,0
116218.15625,,,,,0,,,-2,,,,19648.94140625,,2936.90234375,,,3315.999267578125,,,,,3705.06298828125,0
,,2,,,,0,0,,,0,,,,,,,,,4288.138671875,4211.81689453125,,,
,,,,,,,,,,,,,1867.66796875,,,,1088.09619140625,1449.19873046875,,1224.029541015625,,,
,,,,,,-2,,,,,,2877.46875,,,3731.16796875,,,2064.600341796875,,1647.714599609375,,2781.27734375,
,,,,,,,,,,,29397.400390625,20452.173828125,,,4221.296875,,5078.7001953125,,,,,,
,,,,,0,0,0,,0,0,,,,,,,,,,,11828.517578125,13839.978515625,
,,,,37.49561309814453,,0,,0,,0,119797.4375,,96988.6953125,,82955.1796875,,,,,,,,
144288.90625,,,,,,,0,,,0,,16491.861328125,17537.44140625,,,,,,,2861.28564453125,,5065.0283203125,
,,2,,,,,,,0,,45990.90234375,41149.79296875,,,,,,,,,3250.279296875,,0
,,2,1,,,,,,,,,,8453.33203125,,,11512.92578125,,,1221.884765625,,1523.269287109375,,
,,1,,,-1,,,,,,,,,,,6184.873046875,1998.3125,,2359.436767578125,,,,
,2,,,,0,,,,,,135258.953125,,,,,,,,,,,,0
202431.984375,,1,,,,,,,-1,,,,,,,,,,,2098.55419921875,,,
,2,,,,,,-2,,,,,6673.2734375,6979.93359375,,,,4642.97216796875,,,,,3587.889892578125,
,2,2,,,,,,,,,,,,,,,,,,,2870.40234375,,
126738.078125,,2,2,,,,,,,,,90105.5859375,,,,,,,,,,,
,,,,,,,,,,-1,,,6395.8828125,,,,,3745.474853515625,,,,5606.7314453125,
,,,,,,,,,,,100899.71875,,,,11283.9453125,,,,,,,,0
321378.875,2,2,,,,,0,,0,,259587.9375,,,,,,,,9250.4990234375,,,,
238591.3125,,,,38.17339324951172,,,,,,,,,16428.830078125,,,,,,,,,,0
,,2,,,,,,,0,,,,,,,,,,,3406.0029296875,3885.618896484375,,
45670.234375,2,,,,,2,,0,,0,,,,24884.8515625,,,,,,,2541.68505859375,2576.369140625,
,,2,,,,,,,,,,,53378.21875,6197.62890625,,,,,,,,11240.6767578125,
,2,,2,,0,,,,,,,,,16836.625,,,2089.38720703125,,,,,,
,2,,2,,2,,2,,,,,,24426.38671875,,24539.193359375,24227.1953125,,,,,1484.37109375,,
284713.0,,,,,,,,,-2,,,,,9794.4765625,,,,,1863.918212890625,,,,0
,,,,,,,,,0,0,,,,,,14616.4453125,420.4775390625,,,1098.9658203125,,,
,,,,,,-1,,,,,,,,,,4365.94921875,,2655.07373046875,,,,,
173341.8125,,,,,,,,,,,,84695.9375,,,,,,5075.81689453125,,4028.4208984375,,,
174155.53125,,,,,,,,,,,,,132513.890625,125226.359375,,,,,,5765.6240234375,6969.28515625,,
,2,,,,,,,,,,6395.78125,,,,,,,4654.318359375,3985.0419921875,,,,0
162293.9375,,,,,,,,,0,0,,,,,70599.9453125,,,,4276.81689453125,,,,
,,,,,,,,,,,,222170.78125,,,139982.953125,,,,,,,,
,,,,,,,0,,,0,,,,,,,,,,,2404.37255859375,,
75292.75,,,,,,,2,,,-2,,,39118.7109375,21268.75390625,,,4622.2783203125,,4223.54150390625,,3231.520751953125,,
52722.796875,,,,,,,,,,,,,,,22414.595703125,,,,,2306.6484375,,,
,,,,30.845104217529297,,,,,0,,,,,,,76728.75,,,,4447.78271484375,,,
,,,2,,,,,,0,,,,,,13541.21484375,,,7708.30859375,,5665.0966796875,,,
,,,,,0,,0,,0,,,,17157.17578125,,,,,2568.12060546875,,,,2818.8720703125,
,,,,40.46508026123047,,,,,0,,,,,,25154.71875,,2731.08251953125,,,,,,
,,,,,0,,0,,0,0,123670.390625,122991.8203125,,,,116012.0390625,,,,,,,
,,,1,,,,,,,,,,,8292.67578125,,,,,,,2011.40478515625,,
,,,,42.521026611328125,,,,,,,,,,,,,,,,,,2734.873046875,
,,,,,,2,,0,,,,208168.890625,,198580.671875,,,,,9125.158203125,,9168.5693359375,,
,,,,30.659435272216797,,,,,,,,,,,,,,,3526.33740234375,,3044.914794921875,,0
,,,,,,,,0,,,,,79596.0390625,,67872.0625,65413.609375,,,4456.7275390625,3924.255859375,2956.2470703125,,
