,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
PAY_6,0.21950334173141628,0.2619944309268859,0.21068906317797031,0.057118720756278885,0.3358183717657859,0.08140180079721338,0.046111451979372386,0.03816902334729089,0.05993582549752163,0.038772565237904955,0.0,0.0301140191273106,0.025670430387875753,0.027318647077395397,0.02633430795588909,0.02934761163337518,0.023116351683125314,0.01988842379503364,0.017850968556695435,0.018517215617460003,0.02099969121313472,0.02414900624276184,0.02970208528073448,0.1166563110371922
BILL_AMT1,0.07037765061675672,0.25814282045979486,0.16250133083424245,0.05072923545934549,0.004190832238596842,0.06867880946959382,0.032159668861413415,0.03641214320113362,0.03322559504843148,0.02844740184564476,0.0301140191273106,0.0,0.011040298014968641,0.030504198195533405,0.023762749080509238,0.020418709144793157,0.029322842336182875,0.055736243470095204,0.01605443692348585,0.010883675322683528,0.034275524621591225,0.0034063682413238983,0.11895180768684932,0.10574766005494685
BILL_AMT2,0.08315513605707503,0.2578094994716833,0.1755419329193888,0.053652189884583645,0.0022368494189927146,0.06456569092230424,0.030058582869818773,0.02619718590402087,0.026709403594848746,0.023287782015453784,0.025670430387875753,0.011040298014968641,0.0,0.014860652290586862,0.014807493654284354,0.011991659342398542,0.019687437117236972,0.033946255918646306,0.030401802996961602,0.025883650827741245,0.047671953762847386,0.008130229660239796,0.14428210652321072,0.10407218185768008
BILL_AMT3,0.0940842126310828,0.25777246380633767,0.17440300907808204,0.0495150555409718,0.0028488185626166507,0.06429240942499803,0.020256694801225605,0.02460813248663296,0.023456176435194598,0.017133073958619405,0.027318647077395397,0.030504198195533405,0.014860652290586862,0.0,0.02101570729357194,0.026117599242533318,0.033437459959982485,0.06037568508180002,0.007851660489239798,0.051452358830655354,0.055178135792277705,0.00251819442174539,0.16190731333006314,0.10340149199800708
BILL_AMT4,0.09405475673270858,0.25814282045979486,0.16705958080884142,0.0543945815821969,0.00449756702087678,0.06322628578025069,0.026407268586853383,0.028066061605997006,0.026000295865725054,0.024049240725049437,0.02633430795588909,0.023762749080509238,0.014807493654284354,0.02101570729357194,0.0,0.01586120330670493,0.03128039275675709,0.06274721532691374,0.06451137616866853,0.0386514897586866,0.07742067750217241,0.011732416791042088,0.16877377252796555,0.10425617543803312
BILL_AMT5,0.08943543770275131,0.2580318121926224,0.17721505396501236,0.05252829751291743,0.004124727034086506,0.0648567436152444,0.024797765953378237,0.03044466209496899,0.030855707381763464,0.02261542610618994,0.02934761163337518,0.020418709144793157,0.011991659342398542,0.026117599242533318,0.01586120330670493,0.0,0.016123661754339214,0.05723790240851345,0.05703235659911188,0.05621684094292534,0.03604908906459492,0.03777683020756595,0.16566513727978505,0.10555281864059207
BILL_AMT6,0.094859888667854,0.2579946777984119,0.14803457795835395,0.05018763359018097,0.0025538911473915737,0.06504409397699495,0.024701764473629928,0.02999677860055805,0.024780982046390454,0.020399703561647442,0.023116351683125314,0.029322842336182875,0.019687437117236972,0.033437459959982485,0.03128039275675709,0.016123661754339214,0.0,0.06836003848354444,0.05066848653524403,0.05595821685666247,0.05469949169950905,0.004544249708481218,0.19120034405922026,0.10685212752249629
PAY_AMT1,0.08114659829544046,0.25818074468492236,0.14436933056436718,0.05121899233346916,0.003613485903086522,0.06351980669480684,0.018630605718491844,0.022171380696391685,0.022516080186152254,0.01634100930098714,0.01988842379503364,0.055736243470095204,0.033946255918646306,0.06037568508180002,0.06274721532691374,0.05723790240851345,0.06836003848354444,0.0,0.014908465810843263,0.008266721410213451,0.05301106114382148,0.030034095603620248,0.1671794827449583,0.10606894846268111
PAY_AMT2,0.05962312172840167,0.2579206064677205,0.14555338583791944,0.04966319820235465,0.0010516271345109018,0.06214879597496237,0.01703728227770851,0.021058928531914933,0.020552696278505533,0.014580365116865779,0.017850968556695435,0.01605443692348585,0.030401802996961602,0.007851660489239798,0.06451137616866853,0.05703235659911188,0.05066848653524403,0.014908465810843263,0.0,0.03325647406167331,0.04678467084504201,0.0011863595697180207,0.17026174348401046,0.10358667032473556
PAY_AMT3,0.08132771349884527,0.2578835708023748,0.1461085259026469,0.05058869492053941,0.0035488510212565716,0.0621124514116691,0.016444612903312228,0.020837701828486987,0.02081243958024881,0.015230136798344618,0.018517215617460003,0.010883675322683528,0.025883650827741245,0.051452358830655354,0.0386514897586866,0.05621684094292534,0.05595821685666247,0.008266721410213451,0.03325647406167331,0.0,0.061874903399693926,0.054107329899482304,0.18702820433603895,0.10392009004171188
PAY_AMT4,0.0965051757606239,0.2590317751569571,0.14414593182591706,0.050738417243756384,0.017202520028247292,0.06270521951493002,0.018630408260762565,0.02239260739981974,0.02195975537504935,0.01678523982740665,0.02099969121313472,0.034275524621591225,0.047671953762847386,0.055178135792277705,0.07742067750217241,0.03604908906459492,0.05469949169950905,0.05301106114382148,0.04678467084504201,0.061874903399693926,0.0,0.06839483779211597,0.2143862045259579,0.10554975804578848
PAY_AMT5,0.05729176266444014,0.25899631915344545,0.145962555276286,0.0521459699846234,0.016111799848030905,0.0653363314163109,0.02137242970045139,0.024838244787878105,0.02610883591128177,0.020690657525723077,0.02414900624276184,0.0034063682413238983,0.008130229660239796,0.00251819442174539,0.011732416791042088,0.03777683020756595,0.004544249708481218,0.030034095603620248,0.0011863595697180207,0.054107329899482304,0.06839483779211597,0.0,0.1426676749236674,0.10881136481782838
PAY_AMT6,0.22866449482483753,0.26666112221817695,0.1530062797358227,0.05614443963785709,0.060268779484119794,0.07274129245043448,0.028851659522995732,0.02959403887950096,0.03210752767977876,0.026450956109453805,0.02970208528073448,0.11895180768684932,0.14428210652321072,0.16190731333006314,0.16877377252796555,0.16566513727978505,0.19120034405922026,0.1671794827449583,0.17026174348401046,0.18702820433603895,0.2143862045259579,0.1426676749236674,0.0,0.11714182257013672
default payment next month,0.24921986610860336,0.2958708960154153,0.20722223611968116,0.11306780065324196,0.34713824081033895,0.12487179902663459,0.12431765859166166,0.11602621108199174,0.11373009855942118,0.10994081068813022,0.1166563110371922,0.10574766005494685,0.10407218185768008,0.10340149199800708,0.10425617543803312,0.10555281864059207,0.10685212752249629,0.10606894846268111,0.10358667032473556,0.10392009004171188,0.10554975804578848,0.10881136481782838,0.11714182257013672,0.0
