LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
218783.25,2,1,2,36.523162841796875,-1,-1,-1,-1,-1,-1,7553.34375,7668.47265625,8488.06640625,7995.66015625,7166.9765625,9722.1015625,8294.24609375,6551.4111328125,7126.693359375,6913.72607421875,7823.271484375,6479.697265625,0
322234.90625,2,1,1,33.8184928894043,0,0,0,0,0,0,322578.5625,299150.9375,295702.5,271615.65625,260580.484375,257422.234375,13262.51953125,10060.0673828125,12603.623046875,12343.318359375,13231.259765625,13431.5625,0
150770.671875,2,1,2,28.68606185913086,-1,2,2,-1,0,0,4546.328125,4506.27734375,5967.0703125,14189.115234375,9606.837890625,10110.67578125,1234.04296875,1493.94189453125,4723.7294921875,1883.7880859375,1463.598388671875,2490.150146484375,0
121950.4609375,1,2,1,39.28205490112305,1,2,0,0,0,0,6733.71484375,6883.55859375,8346.35546875,7829.5390625,6010.046875,5030.20703125,1009.47021484375,1656.6298828125,1072.54736328125,981.919921875,362.4892578125,1901.634033203125,0
244205.53125,2,2,1,37.72854995727539,0,0,0,0,0,0,179672.34375,174703.0625,173764.375,150914.828125,147389.703125,122804.859375,8243.7197265625,6996.7138671875,5497.16796875,3734.21337890625,4519.662109375,6394.8203125,0
347074.625,2,2,1,44.89487075805664,0,0,0,0,0,0,325326.78125,323518.5625,286524.09375,269680.15625,234582.421875,223973.578125,13232.818359375,14736.5361328125,9301.5400390625,9360.611328125,10129.85546875,11665.669921875,0
112215.390625,2,2,2,30.529531478881836,1,-2,-2,-2,-2,-2,3977.12109375,893.5390625,550.8515625,863.6328125,1103.8671875,-3.85546875,471.39013671875,751.12060546875,477.7587890625,451.32568359375,294.75244140625,1577.148193359375,0
227771.125,2,1,2,32.500614166259766,0,0,0,0,0,0,135389.6875,129157.515625,132459.015625,129580.8125,129672.828125,130303.96875,6478.5517578125,6796.71923828125,6258.6025390625,6721.900390625,9292.54296875,4845.81982421875,0
193894.515625,2,2,2,39.201683044433594,-2,-2,-2,-2,-2,-2,4055.30078125,766.5859375,455.98828125,450.875,1098.51953125,-45.38671875,623.1767578125,818.06298828125,636.0439453125,549.44775390625,367.28759765625,2204.5400390625,0
121356.03125,2,1,2,30.789058685302734,1,-2,-2,-2,-2,-2,3671.63671875,898.06640625,498.64453125,863.6328125,1102.85546875,-29.66796875,582.9091796875,818.68359375,579.48388671875,532.38623046875,341.29443359375,2025.263427734375,0
58707.3046875,2,1,2,31.57735824584961,0,0,0,0,0,0,11017.46875,7173.90234375,8320.90625,6285.31640625,5886.5390625,5101.9921875,1192.2333984375,2358.8916015625,1235.365478515625,994.18701171875,881.599365234375,3068.63916015625,0
226454.53125,2,1,2,32.73828125,0,0,0,0,2,2,150515.609375,147518.625,150094.890625,154308.265625,163033.0625,137666.796875,10134.0625,7319.296875,8654.92578125,6971.1435546875,7115.7255859375,7805.09619140625,0
301072.09375,2,1,1,42.20499038696289,-1,-1,-1,-1,-1,-1,14275.50390625,11744.0234375,12187.91015625,9594.3046875,7768.48828125,5865.421875,11893.34375,8380.3232421875,8397.771484375,8126.900390625,5198.9052734375,10976.5595703125,0
220595.4375,2,1,2,32.297584533691406,-2,-2,-2,-2,-2,-2,3861.36328125,648.29296875,414.60546875,441.828125,982.16015625,2611.22265625,566.205078125,4908.83642578125,1457.923828125,1645.68701171875,502.9013671875,3206.5478515625,0
120491.921875,2,2,2,37.71174621582031,-1,2,-1,-1,0,-1,5383.18359375,2251.109375,781.26171875,3595.3671875,2288.43359375,759.9765625,364.11279296875,1098.87255859375,1142.66064453125,411.56689453125,474.10498046875,1751.239990234375,0
196736.0625,2,1,1,38.52565002441406,-1,-1,-1,-2,-2,-2,5158.2578125,11894.43359375,4188.77734375,2815.40625,1710.43359375,89.23046875,4341.65283203125,2787.877197265625,2129.287841796875,1391.745361328125,514.95556640625,4183.2578125,0
229682.875,2,1,2,39.12943649291992,-1,-1,-1,-1,-1,-1,5573.74609375,4733.82421875,4681.8125,876.16796875,4283.578125,8759.212890625,4651.40380859375,5098.802734375,1494.0029296875,3651.765625,7420.6005859375,5151.400390625,0
138116.015625,2,2,2,28.647029876708984,0,0,0,0,0,0,11761.0390625,7293.87109375,7872.265625,7001.55078125,3926.28515625,486.03125,2164.107421875,2380.1591796875,1911.31884765625,2469.691162109375,1891.80419921875,2075.24365234375,0
269414.09375,2,3,1,38.69426345825195,1,-2,-2,-2,-1,-1,5776.66796875,912.41015625,415.32421875,928.70703125,3294.6796875,4123.43359375,1267.7646484375,1698.798828125,1124.936767578125,2109.0625,1140.001220703125,2198.486572265625,0
119708.3671875,2,2,1,40.774818420410156,2,2,2,0,0,0,107920.0625,102261.296875,98693.1171875,98109.484375,101321.8984375,96667.921875,4240.72509765625,4217.623046875,3925.2861328125,4134.6025390625,3863.803466796875,5972.0927734375,1
241734.59375,2,2,1,37.40107345581055,0,0,0,0,0,0,162685.96875,163063.640625,157899.9375,153154.28125,143317.75,139297.4375,7440.24267578125,6639.5458984375,5949.763671875,6848.1337890625,6685.47021484375,5155.451171875,0
249789.0,2,1,2,40.868263244628906,-2,-2,-2,-2,-2,-2,4572.25390625,465.796875,21.69921875,488.2109375,825.203125,-452.6328125,676.12060546875,1462.693359375,1010.8427734375,647.1982421875,741.454345703125,5876.45458984375,0
103543.40625,2,2,2,29.942241668701172,1,-2,-2,-2,-1,0,5254.25,1367.59375,1395.3203125,3918.78125,22623.283203125,11431.365234375,827.298828125,1435.02734375,1579.864501953125,11940.2578125,2329.413818359375,2952.121337890625,0
251488.09375,2,1,1,32.03597640991211,-2,-2,-2,-2,-2,-2,4427.8828125,936.32421875,544.83984375,551.20703125,1106.7890625,130.06640625,663.69091796875,1010.9150390625,643.73779296875,608.75439453125,454.6162109375,3086.518798828125,0
73887.0546875,1,2,2,29.82818031311035,0,0,0,0,0,0,14383.09765625,9286.48046875,10861.12109375,11040.98046875,11160.509765625,10824.16796875,1646.81884765625,2034.208740234375,1896.239501953125,1030.209228515625,1165.263916015625,1974.771484375,0
123196.9765625,2,2,1,39.64073181152344,0,0,0,-2,-2,-2,29719.154296875,16694.650390625,10592.3125,1679.74609375,1415.45703125,435.40625,2389.20947265625,505.982421875,533.75048828125,462.92138671875,320.61376953125,1729.281494140625,0
248796.375,2,2,1,31.552282333374023,0,0,2,0,0,2,189452.828125,202540.171875,183067.453125,195727.515625,214745.265625,163676.765625,9513.1796875,15472.591796875,12945.1142578125,11850.1171875,11399.001953125,10131.681640625,0
82918.0390625,1,2,1,40.21528625488281,0,0,0,0,0,0,55976.3203125,31646.216796875,36289.08984375,16012.583984375,15449.68359375,15043.49609375,18919.69921875,1800.44189453125,1551.741455078125,1179.1748046875,1180.260986328125,2250.773681640625,0
133981.34375,2,2,1,29.429811477661133,0,0,0,0,0,0,82663.484375,78064.59375,80292.875,63918.4921875,57904.46484375,48672.9609375,5269.89892578125,4252.73486328125,3161.25537109375,2701.092041015625,2628.750244140625,3270.376953125,0
93541.59375,2,2,2,30.876689910888672,0,0,0,0,0,0,43174.01953125,41266.44921875,39943.6953125,41585.703125,40741.3046875,40332.59375,2599.0498046875,3154.189697265625,2281.00390625,2477.07666015625,2463.998779296875,2519.4599609375,0
220299.671875,2,1,2,32.492923736572266,-2,-2,-2,-2,-2,-2,5225.59765625,3154.5078125,3129.6015625,2386.8359375,1988.2265625,3236.63671875,2331.867431640625,1962.06298828125,1880.364990234375,1833.083740234375,1914.4130859375,4938.94091796875,0
248210.015625,2,2,2,40.43923568725586,-2,-2,-2,-2,-2,-2,5214.9765625,6103.12109375,3850.28515625,5950.5546875,2026.578125,2924.4921875,3937.81103515625,2564.153564453125,5270.18701171875,2486.297607421875,2404.953369140625,3626.23974609375,0
182954.4375,2,1,2,32.24208450317383,2,2,2,2,2,2,177536.171875,167095.859375,149434.265625,151668.890625,126463.140625,115365.2421875,7780.4970703125,7841.4609375,4626.77880859375,4452.640625,6039.1298828125,5371.478515625,1
97366.015625,2,2,2,28.921829223632812,-1,-1,-1,-1,-1,-1,4208.60546875,5178.3671875,1526.69140625,1011.38671875,1287.66796875,2671.78125,981.84033203125,841.47509765625,727.04150390625,625.37353515625,1608.7109375,1911.967041015625,0
179472.5,2,2,1,37.25527572631836,0,0,0,0,0,0,98082.265625,92120.953125,85385.671875,77643.03125,74298.046875,66831.671875,4017.10009765625,4328.7783203125,3353.43310546875,4226.9697265625,4353.27685546875,3424.3203125,0
220880.15625,2,1,2,32.967384338378906,0,0,0,0,0,0,80915.984375,73254.625,77216.828125,78604.53125,80329.546875,78582.15625,5468.1748046875,7261.9873046875,4902.1826171875,5178.2666015625,9720.380859375,9641.880859375,0
85994.6328125,2,2,1,41.721588134765625,0,0,0,0,0,0,17184.90234375,13961.09765625,15947.16796875,11196.904296875,10300.115234375,9059.7734375,1939.83544921875,2182.437744140625,1690.00048828125,1140.718505859375,1057.10400390625,3787.14990234375,0
128296.15625,2,1,2,31.008651733398438,1,0,0,0,0,2,12374.63671875,15806.28515625,14529.62109375,16235.6484375,12170.423828125,11217.07421875,2439.322509765625,2577.0703125,1662.556396484375,2104.677978515625,1276.774169921875,4243.53125,0
373084.25,2,1,1,39.37178421020508,-1,-1,-1,-1,-1,-1,18530.125,61533.29296875,130063.671875,75684.953125,36819.57421875,27036.49609375,28240.052734375,61753.296875,41858.33984375,21313.341796875,33438.5625,35098.48828125,0
133119.59375,2,2,2,29.549030303955078,0,0,0,0,0,0,58526.66015625,59847.5625,54424.75390625,49468.29296875,42807.171875,44147.7578125,3304.2236328125,3176.75390625,2342.149658203125,2537.882080078125,2215.351806640625,3020.787841796875,0
150488.796875,2,2,1,29.83835220336914,0,0,0,0,0,0,20034.03515625,17392.181640625,15008.171875,13252.833984375,12940.857421875,13534.591796875,2146.03369140625,2190.52685546875,1674.549072265625,1952.625,2202.36572265625,2985.69970703125,0
144670.3125,2,2,2,29.510223388671875,0,0,0,2,0,0,92023.203125,85759.234375,88919.3046875,86108.84375,85001.3125,84012.578125,8428.9453125,4963.46142578125,4596.86083984375,3618.7919921875,3734.20751953125,5288.21826171875,0
235952.40625,2,2,2,40.863094329833984,2,2,2,0,0,0,207003.375,196096.546875,168402.90625,158320.28125,113702.828125,117269.953125,7674.37109375,8939.8515625,5763.07275390625,4027.86865234375,5031.8583984375,6869.77734375,0
210422.5625,2,1,1,32.579097747802734,0,0,0,0,0,-1,42735.63671875,133595.28125,41702.52734375,24582.984375,17040.06640625,5094.953125,4545.8017578125,5195.451171875,4197.73193359375,973.49853515625,1398.882568359375,10259.125,0
140504.90625,2,2,1,35.127376556396484,2,2,2,2,2,2,123691.890625,118446.046875,119071.59375,124937.53125,113867.140625,123533.671875,5618.6396484375,7230.22509765625,4598.7138671875,4185.0947265625,4434.5732421875,5494.94140625,1
62442.828125,2,2,2,30.65314483642578,1,2,0,0,0,0,19121.109375,21126.89453125,20528.400390625,17145.982421875,19780.240234375,14821.13671875,1555.7998046875,2310.952880859375,1894.13427734375,1080.49365234375,1216.075927734375,2256.6220703125,0
169354.84375,2,2,1,35.04054260253906,1,-1,2,2,-1,-1,5056.59765625,4357.07421875,4317.82421875,2530.24609375,12709.267578125,15073.564453125,1038.5947265625,926.1572265625,796.625,7089.12109375,4695.12158203125,4322.04833984375,0
218906.25,2,1,1,44.3246955871582,-1,-1,-1,-1,-1,-1,6367.046875,5939.66015625,13056.4453125,5790.5390625,5435.79296875,19881.62109375,4489.44140625,10535.04296875,4212.53955078125,3182.958984375,13225.15234375,7626.759765625,0
296373.5625,2,2,2,38.36284255981445,0,0,0,0,0,0,49279.57421875,20070.203125,75726.328125,56411.7421875,188022.21875,171677.984375,14780.17578125,19374.109375,17846.1015625,118957.6015625,14701.220703125,12664.140625,0
300585.15625,2,1,1,31.450254440307617,-1,-1,-1,-1,-1,-1,22518.59375,26830.51953125,126276.859375,181277.734375,82005.75,29417.861328125,13454.6962890625,178699.265625,52289.8046875,17660.580078125,8678.076171875,23876.9375,0
103283.328125,2,3,1,40.104766845703125,0,0,0,0,0,0,60895.80859375,57910.12109375,55432.53125,46528.21484375,43761.77734375,41996.79296875,3348.09228515625,3176.314208984375,2224.1728515625,2450.21044921875,2465.635009765625,2555.31494140625,0
120008.546875,2,2,2,31.075214385986328,2,2,2,2,-1,-2,54160.14453125,54981.765625,28185.55859375,22414.7421875,3303.43359375,7247.962890625,3228.035400390625,2951.28759765625,144.50927734375,1659.990234375,2578.013427734375,2475.06103515625,0
249292.46875,2,1,2,31.086849212646484,0,0,0,0,0,0,163311.984375,165232.0625,161225.140625,165445.140625,157414.390625,165587.46875,8915.55859375,9494.37890625,7417.3173828125,12176.66015625,7673.583984375,7984.8994140625,0
178740.234375,2,2,2,41.95892333984375,0,0,0,2,0,0,98564.171875,86361.1953125,86038.5546875,68190.0703125,60273.7421875,55080.921875,7176.84375,4471.65185546875,3374.17578125,5662.01904296875,4416.8369140625,5016.5703125,0
171132.25,2,1,1,31.4895076751709,-1,-1,2,2,0,2,5169.44921875,9013.8984375,4767.1953125,6107.8359375,7406.814453125,9532.119140625,5027.552734375,1810.19970703125,1298.83837890625,9770.5224609375,729.63720703125,4016.39990234375,0
76569.265625,2,2,1,41.53312683105469,0,0,0,0,0,0,13780.9609375,9341.3203125,6722.8671875,5256.73046875,5465.58203125,7365.271484375,1557.6767578125,1776.578125,850.3876953125,800.89404296875,780.755859375,2059.41796875,0
93517.3359375,2,2,1,34.74571228027344,0,0,2,0,0,0,73448.25,72701.828125,68739.578125,61072.265625,53761.0859375,46430.21484375,3969.9814453125,3310.009521484375,2930.8544921875,2628.41162109375,2503.595458984375,2858.011474609375,0
149123.515625,1,2,1,29.11906623840332,0,0,0,0,0,0,129743.515625,121181.3515625,115300.28125,102248.3125,86081.7109375,89205.7265625,4295.03857421875,5567.75537109375,3637.4501953125,3240.109375,3195.884765625,3737.73193359375,0
83679.5859375,2,2,2,28.483745574951172,0,0,0,0,0,0,38223.125,34842.51953125,35608.7421875,32773.6796875,35404.44921875,31895.37109375,2664.26318359375,3195.99609375,2217.05810546875,3318.41455078125,3338.69580078125,2434.35009765625,0
246815.84375,2,1,1,32.77168655395508,1,-2,-2,-2,-2,-2,3722.66015625,736.7578125,396.6328125,441.90625,1088.30078125,-46.11328125,568.1923828125,802.10498046875,636.732421875,573.802734375,311.50439453125,2649.2255859375,0
166271.15625,2,2,2,31.1761531829834,0,0,0,0,0,0,74798.1875,73869.0078125,73891.3515625,77156.4453125,74464.7109375,75274.5,4292.2705078125,4478.177734375,3281.49853515625,3377.1552734375,3215.47900390625,3268.509765625,0
40477.40625,2,2,2,28.805824279785156,0,0,0,0,0,0,38102.3984375,35414.5546875,35542.8828125,34987.1484375,35329.83984375,33862.953125,2497.8740234375,3128.91455078125,2169.22265625,2430.73095703125,2007.025146484375,2410.260009765625,0
262219.125,2,1,1,38.591739654541016,-1,-1,-1,-1,-2,-1,9953.31640625,24300.716796875,18932.95703125,10674.8046875,3966.015625,12331.982421875,4426.798828125,18100.560546875,5232.4873046875,4272.68505859375,14250.876953125,7434.8896484375,0
64194.4296875,2,2,2,28.756275177001953,0,0,0,0,2,0,24628.01953125,19857.6953125,20545.462890625,20359.974609375,19627.349609375,19610.240234375,2470.382080078125,2356.80126953125,1999.71044921875,1585.68408203125,1379.023681640625,2242.412109375,0
107371.7421875,2,2,2,31.937530517578125,0,0,0,0,0,0,108634.5625,101419.609375,101603.171875,83960.625,82938.265625,71864.3125,4350.8310546875,4405.96435546875,3618.890625,3266.26904296875,3116.28955078125,3838.224609375,0
60464.3125,2,2,2,30.78424072265625,2,2,2,2,2,2,31481.556640625,31453.861328125,33524.8828125,31254.181640625,33371.8828125,29412.2421875,2150.260498046875,2906.423828125,2174.3466796875,2033.21630859375,1747.601806640625,2290.28857421875,0
310558.6875,2,1,2,41.91037368774414,-2,-2,-2,-2,-2,-2,6454.25,3700.48046875,4795.203125,6385.84765625,17051.962890625,11053.05078125,4198.46337890625,5494.14794921875,4764.70556640625,17378.169921875,5651.59375,6982.9521484375,0
122522.109375,2,2,2,35.520320892333984,0,0,0,0,0,0,38049.42578125,39589.9921875,31763.73828125,28667.56640625,26025.3671875,24156.21875,2588.951416015625,3183.972900390625,1884.281005859375,1445.176025390625,1674.446044921875,2890.482666015625,0
205829.6875,2,1,2,28.986053466796875,-1,-1,-1,-1,-1,-1,9645.25390625,6112.85546875,17736.744140625,8706.42578125,3700.203125,928.65625,6582.41845703125,16579.50390625,6788.33837890625,4875.39794921875,4659.1376953125,4316.51513671875,0
148905.109375,2,1,2,32.721229553222656,0,0,0,0,0,0,36504.84765625,26265.08203125,32095.04296875,23784.072265625,16530.892578125,16185.1171875,9806.9150390625,6081.24853515625,5272.80078125,2916.2431640625,3197.02197265625,12693.7802734375,0
206750.25,2,2,2,39.745426177978516,0,0,0,0,0,0,27855.029296875,24016.095703125,35140.6796875,46590.8359375,52102.4296875,48321.890625,8030.7373046875,8443.10546875,5213.05224609375,5511.05712890625,4239.8095703125,6729.17822265625,1
312752.25,2,1,2,32.965003967285156,0,0,0,-1,0,0,263098.3125,148902.1875,159228.046875,194795.65625,187747.546875,170848.515625,12282.7578125,6282.83642578125,180631.75,12774.4560546875,11344.9423828125,9676.275390625,1
43330.5625,2,2,2,28.653682708740234,1,2,2,-1,-1,-1,16471.73828125,13016.36328125,8977.6484375,6359.75390625,13545.865234375,-250.76171875,2411.92333984375,2384.3583984375,1241.22998046875,5064.9345703125,1692.6923828125,3134.138916015625,0
211231.359375,2,1,2,31.55364418029785,0,0,0,0,0,0,178516.15625,156160.296875,135071.859375,117930.359375,89344.1640625,89766.171875,6694.1884765625,5950.40087890625,3465.58154296875,3618.95263671875,3612.296630859375,6495.306640625,0
190931.609375,2,1,2,36.59675979614258,0,0,0,0,0,0,109335.1640625,108053.71875,107277.390625,108484.125,108206.875,111085.8359375,5140.271484375,4709.51025390625,4720.14453125,5379.4833984375,5722.73486328125,4390.3505859375,0
102499.703125,2,2,1,36.92890930175781,1,2,2,2,2,2,22617.693359375,24134.7265625,27292.14453125,28573.736328125,29728.455078125,25475.958984375,2581.385498046875,2292.320068359375,2112.5400390625,1814.39306640625,1559.2548828125,2629.752197265625,1
65819.59375,1,2,1,31.338912963867188,0,0,0,0,0,0,50274.8828125,47358.63671875,35828.4609375,28001.302734375,18164.287109375,17041.677734375,2488.02001953125,3017.08203125,1304.47119140625,1135.429931640625,1124.01123046875,2246.6552734375,0
225579.59375,2,2,1,42.34300994873047,-2,-2,-2,-2,-2,-2,4945.7734375,3667.66015625,4749.64453125,2084.9296875,2906.63671875,4109.22265625,1670.670654296875,4559.98046875,1192.1767578125,2036.96484375,2481.404052734375,3058.364990234375,0
80791.1875,2,2,2,30.602521896362305,-1,0,-1,-1,-1,-1,8997.27734375,12978.53515625,2518.9453125,1373.82421875,1106.65234375,2414.78515625,990.70751953125,736.1923828125,633.22119140625,573.1376953125,379.6376953125,2484.16357421875,0
168987.203125,2,3,1,42.51742935180664,1,-2,-2,-1,-1,-1,4146.41796875,856.55078125,737.984375,925.59765625,1184.484375,1842.5078125,487.56982421875,842.1474609375,712.05712890625,579.56787109375,518.67431640625,1716.796630859375,0
233569.390625,2,2,1,30.628992080688477,1,-2,-2,-1,0,0,7561.69140625,3227.80078125,8577.65625,53823.56640625,54624.25,49627.3359375,1436.06787109375,2948.7177734375,47860.1328125,5148.18017578125,5215.33740234375,5140.7294921875,0
254801.375,2,2,1,37.71893310546875,0,0,0,0,0,0,179817.296875,173306.46875,159845.1875,149880.015625,127859.515625,130954.609375,8554.92578125,6727.095703125,5047.49658203125,4507.41650390625,5430.8193359375,6398.6171875,0
208045.5,2,2,2,38.266624450683594,-2,-2,-2,-2,-2,-2,4672.96484375,3035.84375,1260.90234375,4507.61328125,1159.5859375,37.21875,1045.84033203125,1107.60400390625,3610.147216796875,828.89697265625,503.41943359375,2455.793212890625,0
162261.90625,2,2,2,31.60715103149414,0,0,0,0,0,0,186549.5,176977.71875,180822.828125,181023.390625,110379.59375,131172.4375,9193.6953125,8337.9365234375,5741.3037109375,5834.166015625,2774.0361328125,9247.33984375,0
218221.390625,2,1,1,32.12864685058594,-2,-2,-2,-2,-2,-2,3942.703125,908.8203125,790.0703125,693.6953125,2050.28125,252.46875,664.65771484375,1022.353515625,643.384765625,1309.146240234375,433.58837890625,2756.480224609375,0
98314.8515625,2,2,1,35.06477355957031,0,0,0,0,0,0,32115.169921875,32193.2734375,30995.1953125,31211.748046875,33495.15625,29057.3046875,2327.446044921875,2433.2685546875,1946.337646484375,2463.028076171875,1937.536865234375,2472.906982421875,1
226038.59375,2,1,2,32.58248519897461,-2,-2,-2,-2,-2,-2,4135.796875,691.32421875,260.87890625,422.11328125,900.89453125,625.42578125,653.71875,943.41064453125,680.05712890625,567.40478515625,413.75048828125,3190.961181640625,0
145397.59375,1,3,1,34.881351470947266,-1,-1,-1,-1,-1,-1,4260.73828125,3999.88671875,1319.25390625,915.9453125,1226.44921875,2413.73828125,741.4150390625,772.73486328125,622.85400390625,587.87109375,1475.9873046875,1822.26318359375,0
