LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
187816.921875,,,,,,,,,,-2,,,517.55859375,,,,,724.41357421875,,,68.44384765625,,
,,,,,,,,,,-2,3625.4921875,,,,,,1422.84228515625,879.23388671875,,666.61328125,,2025.263427734375,
,,,,31.567859649658203,,,,,,0,,,,,5023.046875,,,,,,,,0
,,,,,,,,,2,,,,,,,,,,,,,,
,,,1,,,,,2,,,,,,,,,,,4382.70458984375,,,,
,,,,,,,-2,,-2,,,2603.32421875,,,,,,,,,,,0
126632.71875,,,,,,2,-1,,,,,,1095.04296875,,2252.36328125,,,,,,957.859130859375,,
,,,,38.42536544799805,,-1,,,,,,,,,,,,,,,,,0
,,,2,,,,,,-1,,,4731.69140625,,2684.7109375,,8974.06640625,,,,,,,
131172.5625,,3,2,,1,0,,0,-1,,,,,6116.890625,,,,2459.323486328125,854.09521484375,,,,
,,,,,,,,-2,-1,-2,,,,,,3068.65625,,,,,,,
,,2,,43.36674118041992,,,,,,,,,,98220.4375,,,4229.0322265625,,,,,,
,1,,,,,,,,,,,,,71354.6171875,75005.046875,,,,,2834.056640625,,4613.97607421875,0
,,2,,43.46119689941406,-2,,,,,,9491.73828125,599.76953125,,,,,,,,,,,
73876.8671875,,,,,,,-2,,2,,,3247.3671875,1564.515625,,,,,,,8108.02734375,,,0
,,,2,36.480159759521484,,,-2,,,,,,,,,,,,,,,,
,1,,,,0,,,,0,,,,,10370.80078125,,,,,,,1068.116455078125,,0
,,,,,,,,-2,,,,,,2111.625,,,,,468.34130859375,1437.136474609375,,,
,,,,,,,0,,,,,,177184.5625,,211931.4375,,,,,,,9232.796875,
65548.4765625,1,,1,,0,,0,,,,,,,,,,,,,,1119.763427734375,,0
,2,,,31.305133819580078,,,,,,,,,,63956.56640625,,,,,106.35107421875,,,3226.38427734375,0
,,,,,,,,0,0,,,41317.41796875,,,,,,,,,,,0
106916.359375,,3,2,36.77688980102539,,,-2,-2,,,5553.171875,,,,,,,,,,1615.6748046875,,
197453.015625,2,,,,-2,,-2,,,,6958.41015625,,,,,,,,5167.6123046875,,,,
98533.453125,,,,29.27149200439453,,,,,,,23444.662109375,62593.71875,,,,,,,,,,,
,,,,28.900243759155273,,,,,,,,,,,,2523.08984375,,,,,,11173.3720703125,
,,,,,0,,,,,,,,,,74327.8671875,,3384.997802734375,4266.3818359375,,,59945.578125,,
,2,1,,,1,-1,,,,,70470.6796875,,70767.703125,,,,,3355.9599609375,60453.05859375,7518.2880859375,,,0
85544.59375,,,,,,,,0,,,,,14960.755859375,,,,,,9954.103515625,,,,0
,,,,,,,,,,,,15127.86328125,,6696.8671875,6065.33984375,6351.267578125,,,536.44970703125,,,,
,,,,,,,,,,-1,17863.94921875,,,75057.6015625,13749.7109375,,,,,,,,
,,2,,33.534305572509766,,,0,,0,,,58338.58984375,,,,,,,2482.05224609375,,2114.80126953125,,
,,2,,,,,,,,,,,,,,,,,,4292.04736328125,,,
,,,2,33.58553695678711,,,,,,,,,,,85006.7109375,,,,,,,,0
,,,,,,,2,2,,,,103825.25,69410.359375,,,,,,141483.546875,,,,0
,,2,2,38.75938034057617,,,,,0,,,133692.34375,,,,,,,,,,,
152007.6875,,,,,,2,,,2,,,,,,,,,,,9230.3525390625,,5313.28857421875,
,,,2,,,2,,,,,9749.08984375,12856.05859375,,,,,,,,,1265.93994140625,,
,,2,,,,,,,-1,,,,4386.7890625,,,,,,,,,4297.70458984375,
203130.0625,,,1,,,,,,,,6864.7265625,,,,,,,,3894.308349609375,,,,
,,,,,,,,,,,,,,,,135560.3125,,,,112808.984375,580.2421875,,
250437.0,,,,,,-1,,,,,,28534.66796875,,,,,,,52056.3046875,,,10473.435546875,
127337.296875,,3,,,1,0,,0,,,,,50089.3828125,,42315.18359375,,,894.44189453125,,,34438.95703125,,0
,2,,,,,,2,-2,,-2,53987.296875,,,,4336.5703125,,,7812.361328125,,,,2429.324951171875,0
,,,2,,,,,,,,,,,,83008.9765625,31365.02734375,,,,,,27484.107421875,0
,,,,,0,,,2,,,,86459.9375,,,,,,,,,,,0
177331.890625,,,,,1,-1,,,,,,,,6495.5390625,,,,,582.365234375,,,2603.903076171875,
76011.9140625,,,,,,,0,,,0,,,,,4592.85546875,,,,,,2888.8212890625,,
,1,2,,,,,,0,,,,,,36522.2265625,30222.8203125,,,3455.447998046875,,4038.1982421875,,2381.8017578125,
127395.859375,,,,,0,,,,2,0,,,,,,,,,,7747.8466796875,,,1
,,,2,,,0,,,0,,,34076.84765625,,,,,,,2090.5869140625,,,2272.02001953125,
,,1,,,,-2,,-2,,,,,,,1065.26953125,-132.61328125,,,,,,,
161054.859375,,2,,,0,,,,,0,,,,,,72672.1875,,,,6098.6181640625,,14981.58203125,
,,2,,32.50419616699219,,,,,,,,34503.890625,,34319.375,,,,34438.796875,,45081.40625,,,
,,,2,35.824771881103516,,-1,-1,,,,12631.34765625,8282.9375,,,1293.7109375,12334.564453125,,,,,,,
,,2,,,,0,,,,,,18638.830078125,,19996.880859375,,,,19469.86328125,,,1364.376220703125,,
,,,,,,,,,0,-1,,,97799.25,,41101.87890625,14098.28515625,,,,,,,0
,,,,31.60118293762207,2,,2,,,,,30502.02734375,,,,,,,,2079.17431640625,,,
171819.96875,,,,39.97631072998047,,,,,,-2,,,5083.71875,,,,,,,,,,
115589.2421875,,,,,1,,,,,0,36223.3671875,,,,,,,3144.593017578125,,1543.841064453125,,,
,,,,,,-1,,,,,,11678.05859375,,,,,,28390.5234375,3183.7529296875,,,,
144583.828125,,,2,,,,,,,,34446.40625,,,,,13602.333984375,,,,,770.298095703125,,0
,,,,,,,,,,,,,,,,,,,,,,6729.17822265625,1
,,,,,,2,,,,,,,,135429.609375,87043.296875,,23083.150390625,,,,,,
,,2,,32.313777923583984,,2,,,,-1,,,9126.87890625,5430.07421875,,3675.328125,,,,,,15765.919921875,
185827.125,,,,,,,,,,,,156105.0,,,89010.125,,,,,,,4030.35009765625,
,,,,,,,0,,,,,105068.375,,,,,,,4725.1630859375,,5650.33447265625,,
,2,,,,,,,,2,4,10458.49609375,16206.9375,,,,,,25074.1171875,,,,,
71778.078125,,,,,,,,,,,50274.8828125,,,,,,33965.5546875,,,,,,
,,,,,,-2,,,,,,,,,,,1110.9609375,,,,2403.39990234375,,0
,,,,,,,,,-1,-1,,12951.69921875,,,,,,,674.50390625,,,2316.943115234375,
,,,1,,1,,,,-2,-1,,753.75,509.86328125,2874.83984375,3022.06640625,,,,,3338.16357421875,,,
,,,,,,-2,-2,,,,,,,,54116.69921875,,,,,1824.93505859375,,4935.5859375,0
,2,,,,,,,,,,,173660.1875,,,,,,192432.9375,,,5378.8115234375,,
,,,2,,,,,,,-2,,,1242.02734375,,,4171.828125,,,,,,,0
,2,,,33.11960983276367,,,,,,0,,,,,,,,,,,,,
,2,,,,,,,,,,4007.77734375,,709.3828125,,,244.796875,,,,,,,
,,,,35.274009704589844,,0,,,0,,31651.078125,,,,,,,,,,,2380.2353515625,
,,,,,,,-2,,-2,,,,,,1624.21875,,,,,,446.02392578125,3272.02001953125,0
,,3,,,-1,,,,,,,3676.40625,1270.29296875,,,,,6134.41796875,,,,1787.421630859375,0
,,,,,,,,,,,,,,,5017.35546875,5396.640625,,2979.12646484375,,,,,0
,,1,,,,,,,-2,3,,,,,,,,8964.537109375,,,15083.328125,,
,2,,,40.82737731933594,,,,,,0,,,,,,,4235.61474609375,4511.29931640625,,,,5017.80029296875,
,,,,,,,,0,,,,,,,,,,,,,2590.583984375,,
,,,,,,,,0,,2,,,,,28093.357421875,,,,,,20591.626953125,,
,2,,2,,,,,,,,,,,,,,,,,,,,0
,,,,,,-1,,,,,,,,,,,,,340.51806640625,,,,
,2,,,,,,,,,-2,,,,,,,1101.8603515625,,,1134.20166015625,,,
,,,,,,0,,,,,,76729.9375,,,,,,,,,,,0
,1,,,,,0,,,,2,,,,,,,,,3842.622314453125,,7136.0107421875,,
,2,,,44.3624382019043,,,,,,,4324.875,,,858.4140625,,2145.4609375,,,,,,,
,2,,,34.90859603881836,,,-2,0,,-2,5217.81640625,,,,3076.47265625,,,,1491.4521484375,,1359.4111328125,,
27208.5625,,2,,33.57267379760742,,,0,0,,,,,,,,,,,,,,,
,,2,,,,,2,,,0,,,,17613.978515625,,13788.259765625,,4084.046630859375,,,,,
,,,2,,,0,,,,,,,,,,,,1603.71875,,,1130.67529296875,,0
,,,,,,0,0,,,,,,,,,34305.0,,,,,,,
,,,,45.662288665771484,-2,,,,,,,598.546875,,,1086.8203125,,,,,,,,
,,2,,,,,0,4,0,,,,,,,28567.7109375,,,,,,19470.837890625,
,,,,,,,,,,,16299.328125,11749.76953125,,,,,1098.7919921875,,2344.857666015625,,,,
,,,,30.954654693603516,,,,,0,,,,,,,,,2599.3798828125,,,,,
,2,,,,0,,,,,,,,,287323.46875,,,,21952.09765625,,284899.5,,,
,,,,41.75495147705078,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,19758.716796875,,25826.2734375,,,,,,,,
,,2,,40.197845458984375,,0,,,,0,,,59013.71875,,,,,1451.20654296875,,,,,
,,,1,,,,,0,,,,,,184469.03125,,135894.390625,,,,,-383.46142578125,,
,,,,,,,-1,-1,,-1,,34946.37890625,24989.05859375,,39504.60546875,,,,,1816.79833984375,,,
,,,,,,,,,,0,,38465.3515625,10119.296875,33060.953125,,,,6651.6015625,,,,2342.55908203125,
102207.484375,,,,,,,,,,,,5677.00390625,,,,,801.14697265625,,,,680.51708984375,,
,2,1,,35.728946685791016,,,,-1,,,8487.52734375,,22979.140625,,,,,,,,,,
,2,,,30.116073608398438,,,,,-1,,,,,-2132.44140625,70157.671875,,,,,,,,
,,,,,1,-1,,,,,199408.453125,,104874.125,67700.7265625,,,,,,,,,
182129.140625,1,2,,,,,,-1,,,,,,1468.7734375,,,,,,,510.91455078125,1569.94140625,
12658.078125,,,2,,,,,,,,31926.912109375,,,,,,,,1778.2236328125,,,2270.246826171875,
100929.453125,,2,,,,,-1,,,-1,,,,,,,,,,,,,
,,,,,,,0,,,0,,,14444.025390625,17358.869140625,,,2301.302490234375,754.6689453125,,,,,
,,,,,,,,,,,,,,,,,,,,2501.262939453125,,,
,2,,,,,,,,,,,,,,,-60.1328125,,,,,,,0
,,,2,33.4591178894043,,,2,2,,2,,,,,,,,,,,8658.94140625,,0
,,2,,33.038841247558594,,,2,,,,,,,5264.28515625,2840.92578125,,645.51171875,,,,,,0
,2,2,,,,,,,,,,42630.859375,,,,,,,2319.859619140625,,2044.14013671875,,0
,2,1,,,0,,,0,,0,,,,,,,,,,,,,
257959.34375,1,,,,,,,,-1,,,,1426.9140625,,,,,1363.60009765625,,,,,0
,,,2,35.881744384765625,,,-2,,,,,,,1141.4609375,,,,491.6015625,,,,1660.248046875,0
20222.34375,,,,34.58845520019531,,,,,,-2,,,,,,,,,,585.30859375,,,
163972.0625,,3,,,,,,-1,,,,,,1988.9453125,,,,,,,,2158.430419921875,0
,,,,,,,,,,,,,12016.05078125,,,,,,6946.41259765625,1488.3779296875,,,
78684.328125,,,,41.57817840576172,,,,,,,,,,,,,,,2472.891357421875,,,,
,,,,37.875545501708984,,,2,,,,,,,,31677.32421875,,,,2129.240966796875,,,,
,,2,,,,0,,,,0,,,,,,,,2071.283203125,,,,2543.89013671875,0
,,2,2,,,,0,-1,,,213728.296875,,174640.65625,,,,,,,6196.3271484375,,,0
,,,1,,-1,,-1,,-1,-1,,,7161.1796875,6843.65234375,,,,,5117.1533203125,,,,
,,,,,,,,,0,,,,,,,,,,,,,,
,,,,,0,,,0,,2,,,,,,,,,,,8539.908203125,,1
,,,,28.47283172607422,,,,0,-1,,,,,5233.79296875,4826.94921875,,,,,,,,0
,,2,,42.8026237487793,,2,,,,,,,,,,,563.28662109375,,,,,,
,,,,,,,,0,4,0,,,,,,,,,,4020.907470703125,,,
,2,,,,,-1,,,,,,,,486.26171875,,,735.5478515625,,,,498.630859375,,
,,,,,,,,0,,,80669.6328125,,,,,23722.71875,,,,,,17096.0078125,
173673.859375,2,,,,,,,,-1,4,,7113.25,,,,,,,,,,,
,,,,,,2,,,3,3,24019.625,,,,,,,,,4495.0146484375,5286.0654296875,,
,,,2,,,,,0,,,,29463.26953125,,,,9689.126953125,,,,,,16629.306640625,
,,,,,0,,0,,,,,75997.140625,,49767.34375,,,,,,,,,
,,,1,,,0,-2,,2,,,32466.58984375,37560.7109375,,,,,9694.4033203125,,9609.966796875,,,
82631.734375,,,2,,,,2,-1,,,,,,2000.3046875,,,,1213.97900390625,,,,,
,2,2,,,,,0,,,,,,19450.01171875,,,19488.140625,,,,,,,0
170880.9375,1,,,,,,,,,,,,50424.01171875,,,3010.6640625,8922.693359375,,3396.214111328125,1840.391845703125,,,
,1,,,,,,,,0,,,,,,,43847.8984375,,,2393.290771484375,,,,
,1,1,,,,,,,0,2,,,,,,38164.6015625,,,7072.5771484375,,,31298.267578125,
,,,,,,,,,,,,,,,,,,,,,,3305.28857421875,
,,,,,0,,,0,,,,39115.22265625,,32555.05859375,,,,,,,,,0
,,,,31.990121841430664,,-1,-1,,-1,,,,,,,,,,,,1902.302978515625,,
,2,,2,35.793758392333984,,,,0,,0,,,,40291.4140625,,36150.3984375,,,,,,,0
,,,,,0,,,,,,,,29557.685546875,,,,,,,,,,
355941.875,,,,,,,,,2,-2,,,,,,,,,39926.50390625,,,,
,,,,,,0,,0,,,,118682.9453125,,,,,,,,,,8331.69921875,
,,,,39.165042877197266,,,,,,,5147.359375,,,,,4712.53125,6881.49755859375,,5630.2109375,,,,
,,,2,36.05894088745117,,,,,,,,,,,,,,,,,,2463.273681640625,
,,,,,,,,,,,,,47544.3671875,,29345.8515625,,3154.952392578125,,23688.67578125,386.9365234375,,2027.58447265625,0
75580.90625,1,,,,,0,,,,,20222.818359375,,,,,,,2338.00244140625,,,,,
,,,,,,0,,,,,,61870.87109375,,,,,3191.5546875,,,,,,
,2,,,,,,,,,,,,,,,,,,,,,16653.78515625,
,,,2,,1,2,,,,-1,176224.71875,,,64962.51953125,81067.9765625,,178625.015625,,370.8173828125,,,8359.0625,
,,2,,40.223419189453125,,,,,0,,,,,40340.9375,,,,,911.20166015625,,,,
,2,,,,,2,,2,,,,,,,,,,,10027.88671875,,3158.17724609375,,
,,2,,,,,0,,,,51301.16796875,,,,19761.251953125,,,,,,,,0
178077.390625,,,,40.28247833251953,,,0,,,0,,,,,,,,,,7852.09375,,,
,,,,,,,,,,0,13491.8359375,36509.4765625,,43905.61328125,,,,50503.80859375,,,,,
,,,,,,,-2,,-2,,4454.984375,,,,,,1629.305419921875,3263.9775390625,,,,2678.394287109375,
,,,,31.605430603027344,,-2,-2,,-2,-2,,,,,,,,1902.524169921875,,,,,
,,,,,,,,,,,,,,,,,19354.47265625,,,12248.6357421875,,,1
170380.140625,1,,,,-1,,,,,,,,1053.9921875,,,,272.55712890625,1040.923828125,2201.3125,,,,
,,,,,,,,,,2,,,,,,,,,2182.47119140625,,5961.501953125,,0
80158.7421875,,,,34.916107177734375,1,-2,,-2,,,,,,1331.55859375,,,,,,,290.7744140625,,
97784.828125,,3,2,38.189334869384766,,,-2,-1,,-1,,3448.0390625,,,,,548.7216796875,5815.265625,,,,,
,,,1,,,,,,0,,,,6116.87109375,,,5439.94921875,,,,4152.865234375,,,
,,,,,,-1,,,,,,,7631.8984375,,,,,,,,,,0
,,2,,,,,,,,,,,,,,,,,,,,,
,,,2,,0,,,,-1,,,,,15776.544921875,,,1527.07568359375,,,,,,
,,,2,,0,,0,0,,,,,,,,,,,,,,2151.01708984375,
,,,2,35.472206115722656,,,,,0,,,,234786.203125,,220304.375,,12984.421875,3787.658935546875,,,,,
,,2,,33.289188385009766,-1,,,,,,,10618.640625,,23460.240234375,15841.75,,4633.689453125,,,,,,
,,,,,,,,-2,,,,800.15234375,1748.75,,,,,,,482.42724609375,,,
,,1,,,,,,,,,,,171076.765625,,71455.1640625,,,,,,,,
,,,,29.770729064941406,,,,0,,,,,,,17688.576171875,,,2091.689208984375,,,7598.4296875,,
107490.171875,,,,37.57923126220703,,,,-1,,,,,,,,734.7734375,,,,,,11339.255859375,
123939.8125,,,,,,,,0,,,,,,,,4475.7265625,,,,,,,0
,2,,,,,,,,,,,,,,,,,,469.6064453125,451.32568359375,293.896484375,,
,,,,,,,,,0,,,,,,22194.966796875,,,,1798.134033203125,,,,1
,,,,,,,,,,,,6256.59765625,,,,,1659.257568359375,,,,,3353.143798828125,
,,,,,,,,,,,,,,,,,,,,,,,
112461.9140625,,,,,,2,,,,-1,,,,10571.908203125,28944.65625,,7546.25439453125,3589.1064453125,,,,,1
,,,,,0,,,,,,,,,7347.484375,4668.65625,,,,,,,,
,,,,,-1,,,2,,,,,,13484.072265625,,,,2032.7314453125,,,,,
,,,,,-1,,,,,-1,,,,,,,,1556.61328125,,,,5053.7451171875,
,2,,1,,,0,,-1,,,,,,,,,,1913.755859375,,12020.287109375,,,
,,,,,,,,2,,2,,,,49054.6875,,,,,,,,,1
,,2,,,0,,,0,2,,,7396.7421875,,,5664.546875,8401.955078125,,,,,,,
,2,,,,,,,,0,,142954.3125,,,,,131261.421875,,,,,,,0
30032.953125,,,,28.436033248901367,,,2,-1,,0,,,6280.8046875,,,4600.1484375,1170.052734375,,,1070.668212890625,,10265.509765625,0
,,,1,,,,,,,,,,,82728.828125,,,,,,,,,
,,2,,41.99492263793945,,-2,,,-2,,,,1367.83984375,,,2799.5703125,,1275.5361328125,5789.0556640625,,,,
,,,,,,,,,,,,,,,,,,,2263.710205078125,2281.16796875,,,
,,,,,,-1,,,,-2,,,,,,,,937.27783203125,,,168.1474609375,,0
112868.6953125,,,,,,,0,,,0,55529.5078125,,,48410.66796875,,,,,65.9248046875,46844.6953125,,,
,,,,,0,,,,,,,,,,,14906.564453125,,,,,,,
,,,,,,,2,0,,,17727.125,,,,,,,,,,1733.611328125,,
,,1,,,,,0,,,,,,,,,,6405.8359375,,,7337.703125,,,
54743.8046875,1,,,,,,2,0,,2,,,,,,,,2937.2392578125,,,,,
,,1,,,,,-1,,,,,,4476.1953125,,,2930.0390625,,8738.37109375,,,,,
,,1,,,,,,,,0,,,,,,,,5134.46044921875,,7575.111328125,2433.060546875,,
,2,,,,,,,,-1,,,,,15725.546875,,,,,,,,,
147871.578125,,,,,,,-1,,,,,,,4596.34765625,,,,,372.84033203125,1766.321044921875,,,0
,2,2,,,0,,0,,,,,,,,,,,,,,32417.3046875,,
233476.96875,,,,,,,,,-2,-1,,,,2846.2890625,,,,,,1227.650634765625,,,0
215312.640625,,,,,,,,,,,,,,,,,,734.54248046875,,,,1534.02294921875,0
,,,,,,,,,,,,,,,57547.265625,,,,,,,2480.947509765625,0
256815.890625,1,,,,-1,,-1,2,,,,,10217.3203125,,,,,,11168.271484375,,,,
,,3,1,,,,,2,,-1,,125424.3203125,,,,126715.34375,,124595.0234375,,,,,
99885.171875,,,,,,,2,,,2,26213.240234375,,13521.578125,6386.09765625,16413.1640625,,17792.662109375,,,,20584.302734375,,1
,,2,,,,,,,,2,234130.6875,,214264.734375,,,,210089.625,7753.1455078125,194898.5625,,25697.802734375,,
,,2,,43.304542541503906,,,-1,2,,,,131581.125,,40095.703125,40431.13671875,,,,286.55126953125,,,,
,,,,,,,,,,,,,,,,28705.037109375,,,,2173.5,128.5224609375,,
,,,,,,,,,,,,,17514.708984375,,11712.146484375,,,,,,,,
,,,,32.13117599487305,-1,,,,0,,,,18484.6875,,,,,,,,,,
,,,,,1,0,,,,,,,,72817.1875,,,,,,,2639.1982421875,,
,,,,28.78704261779785,,,,,0,,,,,,,40299.44921875,,,,,,,
,,,,38.31235122680664,,,-2,-2,,,,,,1300.53515625,,,546.943359375,,,,,2045.656005859375,
,,,,,,,,,-1,,7414.6328125,,6435.31640625,,,,,,,,,,
,,,,,,,2,,,-1,,11788.578125,,,9765.28125,,,15451.7783203125,,,,2166.66064453125,0
76569.125,,,,,0,,,-2,,,,13789.59765625,,1508.14453125,,,54.91650390625,,,,,1697.521484375,0
,,2,,,,0,0,,,0,,,,,,,,,4424.50341796875,6629.51611328125,,,
,,,,,,,,,,,,,-21.8515625,,,,973.56005859375,5240.412109375,,1646.3466796875,,,
,,,,,,-2,,,,,,1485.64453125,,,1223.40625,,,6081.6279296875,,580.255859375,,2492.190185546875,
,,,,,,,,,,,17359.53515625,1600.65234375,,,971.36328125,,1192.73046875,,,,,,
,,,,,1,6,0,,0,4,,,,,,,,,,,18299.19921875,10903.33203125,
,,,,39.200077056884766,,0,,0,,-1,94663.53125,,92620.375,,69574.921875,,,,,,,,
183406.3125,,,,,,,-1,,,0,,6697.0078125,16947.099609375,,,,,,,2237.706298828125,,3659.72021484375,
,,2,,,,,,,0,,20848.9453125,18998.455078125,,,,,,,,,1827.4794921875,,0
,,3,1,,,,,,,,,,3597.95703125,,,5507.8828125,,,1045.380859375,,72.17919921875,,
,,1,,,-1,,,,,,,,,,,918.64453125,274.9609375,,733.16845703125,,,,
,2,,,,1,,,,,,116510.890625,,,,,,,,,,,,0
174976.984375,,2,,,,,,,-1,,,,,,,,,,,3073.13037109375,,,
,2,,,,,,-2,,,,,2789.125,1885.33984375,,,,594.30126953125,,,,,3869.827880859375,
,2,2,,,,,,,,,,,,,,,,,,,1730.569091796875,,
141152.96875,,3,2,,,,,,,,,94888.4140625,,,,,,,,,,,
,,,,,,,,,,0,,,1154.3125,,,,,1353.6201171875,,,,4125.767578125,
,,,,,,,,,,,49384.9296875,,,,39118.71875,,,,,,,,0
262935.78125,1,2,,,,,0,,0,,284300.4375,,,,,,,,10181.9609375,,,,
113720.796875,,,,37.72869110107422,,,,,,,,,5962.703125,,,,,,,,,,0
,,2,,,,,,,0,,,,,,,,,,,7510.1298828125,2322.933349609375,,
33201.3125,1,,,,,0,,0,,0,,,,21657.5390625,,,,,,,5007.1943359375,2235.3818359375,
,,2,,,,,,,,,,,44420.1640625,3844.82421875,,,,,,,,3293.36865234375,
,2,,2,,0,,,,,,,,,13536.099609375,,,1623.53759765625,,,,,,
,2,,2,,2,,2,,,,,,10610.37109375,,7581.939453125,5793.66796875,,,,,164.5986328125,,
261878.859375,,,,,,,,,-2,,,,,3247.828125,,,,,1352.197021484375,,,,0
,,,,,,,,,0,2,,,,,,11408.486328125,1401.31494140625,,,3513.70654296875,,,
,,,,,,-1,,,,,,,,,,2953.08984375,,1389.697265625,,,,,
181554.59375,,,,,,,,,,,,77061.125,,,,,,85350.1953125,,5163.56640625,,,
137709.140625,,,,,,,,,,,,,96013.2265625,60189.34375,,,,,,96029.046875,3952.674072265625,,
,2,,,,,,,,,,6172.76953125,,,,,,,2173.10498046875,1353.99609375,,,,0
131587.6875,,,,,,,,,0,4,,,,,64194.41015625,,,,3351.29736328125,,,,
,,,,,,,,,,,,243785.6875,,,130342.703125,,,,,,,,
,,,,,,,2,,,0,,,,,,,,,,,6179.63232421875,,
121884.421875,,,,,,,2,,,-2,,,47239.55859375,3720.4453125,,,3845.423583984375,,1200.77685546875,,82.0068359375,,
74685.8046875,,,,,,,,,,,,,,,28337.015625,,,,,369.5048828125,,,
,,,,31.044435501098633,,,,,2,,,,,,,78402.3359375,,,,7788.830078125,,,
,,,2,,,,,,0,,,,,,10943.119140625,,,1793.845703125,,3247.251953125,,,
,,,,,0,,0,,0,,,,16123.12109375,,,,,970.099609375,,,,2086.790771484375,
,,,,41.86872100830078,,,,,0,,,,,,27295.44921875,,2976.08935546875,,,,,,
,,,,,0,,0,,0,-1,21946.044921875,52053.9296875,,,,112905.5078125,,,,,,,
,,,2,,,,,,,,,,,2862.30859375,,,,,,,734.8935546875,,
,,,,43.990272521972656,,,,,,,,,,,,,,,,,,2345.8974609375,
,,,,,,2,,2,,,,225710.46875,,198608.96875,,,,,159.46484375,,8112.63671875,,
,,,,30.96910285949707,,,,,,,,,,,,,,,3181.02001953125,,2406.331298828125,,0
,,,,,,,,2,,,,,69815.7265625,,17205.408203125,9617.802734375,,,27107.0390625,339.99072265625,417.1591796875,,
,,1,1,,,,,,,,5289.546875,,,405.1328125,577.69921875,,1388.20556640625,1375.49658203125,,,,3925.38037109375,
,,,,,1,-1,,,0,,,,,,,,,,,,,,
,,3,1,,,,,,,,,,,,,9.05078125,,,,3305.59912109375,,,
,,,,,,,,,,0,,,,,,,,,6962.18115234375,,,,
