,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
BILL_AMT3,0.9059157873689172,0.7422275361936623,0.825596990921918,0.9504849444590282,0.9971511814373833,0.935707590575002,0.9797433051987744,0.975391867513367,0.9765438235648054,0.9828669260413806,0.9726813529226046,0.9694958018044666,0.9851393477094131,1.0,0.9789842927064281,0.9738824007574667,0.9665625400400175,0.9396243149182,0.9921483395107602,0.9485476411693446,0.9448218642077223,0.9974818055782546,0.8380926866699369,0.8965985080019929
BILL_AMT4,0.9059452432672914,0.7418571795402051,0.8329404191911586,0.9456054184178031,0.9955024329791232,0.9367737142197493,0.9735927314131466,0.971933938394003,0.973999704134275,0.9759507592749506,0.9736656920441109,0.9762372509194908,0.9851925063457156,0.9789842927064281,1.0,0.9841387966932951,0.9687196072432429,0.9372527846730863,0.9354886238313315,0.9613485102413134,0.9225793224978276,0.9882675832089579,0.8312262274720345,0.8957438245619669
BILL_AMT5,0.9105645622972487,0.7419681878073776,0.8227849460349876,0.9474717024870826,0.9958752729659135,0.9351432563847556,0.9752022340466218,0.969555337905031,0.9691442926182365,0.9773845738938101,0.9706523883666248,0.9795812908552068,0.9880083406576015,0.9738824007574667,0.9841387966932951,1.0,0.9838763382456608,0.9427620975914865,0.9429676434008881,0.9437831590570747,0.9639509109354051,0.962223169792434,0.834334862720215,0.8944471813594079
BILL_AMT6,0.905140111332146,0.7420053222015881,0.851965422041646,0.949812366409819,0.9974461088526084,0.934955906023005,0.9752982355263701,0.970003221399442,0.9752190179536095,0.9796002964383526,0.9768836483168747,0.9706771576638171,0.980312562882763,0.9665625400400175,0.9687196072432429,0.9838763382456608,1.0,0.9316399615164556,0.949331513464756,0.9440417831433375,0.945300508300491,0.9954557502915188,0.8087996559407797,0.8931478724775037
PAY_AMT1,0.9188534017045595,0.7418192553150776,0.8556306694356328,0.9487810076665308,0.9963865140969135,0.9364801933051932,0.9813693942815082,0.9778286193036083,0.9774839198138477,0.9836589906990129,0.9801115762049664,0.9442637565299048,0.9660537440813537,0.9396243149182,0.9372527846730863,0.9427620975914865,0.9316399615164556,1.0,0.9850915341891567,0.9917332785897865,0.9469889388561785,0.9699659043963798,0.8328205172550417,0.8939310515373189
PAY_AMT2,0.9403768782715983,0.7420793935322795,0.8544466141620806,0.9503368017976453,0.9989483728654891,0.9378512040250376,0.9829627177222915,0.9789410714680851,0.9794473037214945,0.9854196348831342,0.9821490314433046,0.9839455630765142,0.9695981970030384,0.9921483395107602,0.9354886238313315,0.9429676434008881,0.949331513464756,0.9850915341891567,1.0,0.9667435259383267,0.953215329154958,0.998813640430282,0.8297382565159895,0.8964133296752644
PAY_AMT3,0.9186722865011547,0.7421164291976252,0.8538914740973531,0.9494113050794606,0.9964511489787434,0.9378875485883309,0.9835553870966878,0.979162298171513,0.9791875604197512,0.9847698632016554,0.98148278438254,0.9891163246773165,0.9741163491722588,0.9485476411693446,0.9613485102413134,0.9437831590570747,0.9440417831433375,0.9917332785897865,0.9667435259383267,1.0,0.9381250966003061,0.9458926701005177,0.812971795663961,0.8960799099582881
PAY_AMT4,0.9034948242393761,0.7409682248430429,0.8558540681740829,0.9492615827562436,0.9827974799717527,0.93729478048507,0.9813695917392374,0.9776073926001803,0.9780402446249506,0.9832147601725933,0.9790003087868653,0.9657244753784088,0.9523280462371526,0.9448218642077223,0.9225793224978276,0.9639509109354051,0.945300508300491,0.9469889388561785,0.953215329154958,0.9381250966003061,1.0,0.931605162207884,0.7856137954740421,0.8944502419542115
PAY_AMT5,0.9427082373355599,0.7410036808465545,0.854037444723714,0.9478540300153766,0.9838882001519691,0.9346636685836891,0.9786275702995486,0.9751617552121219,0.9738911640887182,0.9793093424742769,0.9758509937572382,0.9965936317586761,0.9918697703397602,0.9974818055782546,0.9882675832089579,0.962223169792434,0.9954557502915188,0.9699659043963798,0.998813640430282,0.9458926701005177,0.931605162207884,1.0,0.8573323250763326,0.8911886351821716
PAY_AMT6,0.7713355051751625,0.733338877781823,0.8469937202641773,0.9438555603621429,0.9397312205158802,0.9272587075495655,0.9711483404770043,0.970405961120499,0.9678924723202212,0.9735490438905462,0.9702979147192655,0.8810481923131507,0.8557178934767893,0.8380926866699369,0.8312262274720345,0.834334862720215,0.8087996559407797,0.8328205172550417,0.8297382565159895,0.812971795663961,0.7856137954740421,0.8573323250763326,1.0,0.8828581774298633
default payment next month,0.7507801338913966,0.7041291039845847,0.7927777638803188,0.886932199346758,0.652861759189661,0.8751282009733654,0.8756823414083383,0.8839737889180083,0.8862699014405788,0.8900591893118698,0.8833436889628078,0.8942523399450532,0.8959278181423199,0.8965985080019929,0.8957438245619669,0.8944471813594079,0.8931478724775037,0.8939310515373189,0.8964133296752644,0.8960799099582881,0.8944502419542115,0.8911886351821716,0.8828581774298633,1.0
