age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
49.0273323059082,?,,?,,?,?,?,?,?,,,,?,?
, Private,,?,,?,?,?,?,?,,,, United-States,?
,?,,?,13.701973915100098,?,?,?,?,?,,47.10227584838867,,?,?
,?,,?,,?, Other-service,?, White, Male,,,31.348583221435547,?,?
, Local-gov,190180.203125,?,, Never-married, Prof-specialty,?,?,?,,68.02455139160156,, United-States,?
,?,, Preschool,4.158751487731934, Married-civ-spouse,?,?, White, Male,,,,?,?
,?,182013.203125,?,,?,?, Husband,?,?,,,, United-States,?
,?,190003.3125,?,,?,?,?,?,?,,,,?,?
50.01276779174805,?,195235.875, Preschool,4.211983680725098,?,?, Wife,?,?,,,,?,?
,?,,?,,?,?, Not-in-family, White,?,,104.8927001953125,36.223045349121094,?,?
,?,,?,,?,?,?, White,?,55.027099609375,,, United-States,?
74.897705078125,?,, 9th,,?,?,?,?,?,1.6243896484375,,26.0107421875,?,?
,?,171394.71875,?,,?,?,?,?,?,,,,?,?
,?,,?,, Never-married,?,?,?,?,,,39.02888107299805, United-States,?
,?,,?,,?,?,?,?, Male,,,,?,?
,?,191140.765625,?,,?,?,?,?,?,95.8626708984375,35.15876388549805,,?,?
27.452014923095703, Private,,?,,?,?, Own-child,?,?,,209.09921264648438,,?, <=50K
31.2830753326416, Never-worked,,?,,?, Adm-clerical,?,?, Female,,,,?,?
,?,,?,,?, Other-service,?,?,?,,,25.753053665161133,?,?
40.59171676635742,?,,?,,?,?,?,?,?,,55.3231086730957,, United-States,?
,?,, Assoc-voc,,?, Sales,?,?,?,,184.22628784179688,43.65309524536133,?,?
,?,,?,,?, Adm-clerical,?,?,?,,36.637733459472656,,?,?
,?,, Some-college,,?,?, Husband,?,?,,,,?,?
, Federal-gov,, HS-grad,,?, Craft-repair,?,?,?,,,,?, <=50K
,?,,?,,?,?, Husband,?,?,,,,?,?
,?,,?,,?,?,?,?,?,,,, United-States,?
,?,185243.78125, HS-grad,,?, Other-service,?,?,?,,,37.626060485839844,?,?
,?,, Bachelors,,?,?,?,?,?,3629.20703125,,, United-States,?
39.393680572509766,?,158601.515625,?,, Never-married, Prof-specialty,?, White,?,,,, United-States,?
22.660615921020508,?,, Some-college,,?, Other-service,?, White,?,67.37213134765625,,,?,?
, Private,194770.140625,?,10.031509399414062, Never-married,?,?,?, Male,,,30.927391052246094,?,?
, Federal-gov,178565.640625,?,,?, Adm-clerical,?,?,?,,,,?,?
,?,, Preschool,4.184172630310059,?,?,?,?,?,72.616455078125,57.357017517089844,,?,?
,?,171371.21875,?,, Widowed,?,?,?, Female,,,,?,?
,?,,?,, Married-civ-spouse, Prof-specialty,?,?,?,,338.41009521484375,39.96784973144531,?,?
,?,,?,, Never-married,?,?,?,?,100.4915771484375,,, United-States,?
40.628509521484375,?,,?,,?,?, Husband,?,?,2856.4404296875,,,?,?
47.09157180786133,?,,?,,?, Prof-specialty,?,?,?,3879.05615234375,316.6660461425781,,?,?
,?,151197.71875,?,,?,?,?, White, Male,,,40.63151168823242,?, <=50K
, Private,, HS-grad,,?,?,?, White,?,,,37.837432861328125, United-States,?
,?,,?,,?,?,?, White,?,,57.44239044189453,,?,?
52.6776237487793,?,, Doctorate,,?, Prof-specialty,?,?, Male,,,,?,?
, Private,,?,9.008288383483887,?,?,?, White,?,,,42.35234832763672,?, <=50K
,?,,?,,?, Adm-clerical, Not-in-family,?,?,,,,?,?
42.38939666748047,?,192789.6875,?,, Married-civ-spouse,?,?,?,?,3134.48486328125,,,?,?
, Private,,?,, Never-married,?, Not-in-family,?,?,,127.65257263183594,, United-States,?
,?,,?,,?, Other-service,?, White,?,,,37.899295806884766,?, <=50K
,?,,?,,?, Craft-repair, Wife,?, Male,2338.94091796875,,,?, <=50K
49.3370475769043,?,, Preschool,4.600483417510986,?,?,?,?,?,,,,?, <=50K
,?,, Some-college,,?,?,?,?, Female,,46.46063232421875,,?,?
45.045040130615234,?,, HS-grad,,?,?,?,?,?,,,,?,?
44.56434631347656, Local-gov,,?,8.99974536895752,?, Craft-repair, Husband,?,?,,,,?, <=50K
,?,,?,13.853597640991211, Never-married,?, Wife,?,?,,,38.130828857421875,?,?
,?,,?,, Divorced,?,?,?, Male,,,, United-States,?
,?,,?,11.220093727111816,?,?, Unmarried,?,?,,,,?,?
,?,, HS-grad,,?,?,?, White,?,,,, United-States, <=50K
,?,,?,,?, Exec-managerial,?, White,?,,,,?,?
,?,, HS-grad,,?,?,?,?, Male,,,,?,?
31.404163360595703, Never-worked,,?,,?, Adm-clerical,?,?, Female,,,,?,?
,?,223832.515625,?,,?,?, Wife,?,?,,,38.056304931640625,?, <=50K
,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,,?,?, Own-child, White,?,,,,?,?
42.63451385498047,?,,?,,?,?,?, White, Male,,300.83465576171875,,?,?
,?,,?,, Never-married,?, Wife,?, Female,,,, United-States,?
, Private,200704.78125,?,8.985681533813477,?,?,?,?,?,104.1778564453125,,41.88100814819336,?,?
,?,,?,,?,?,?,?, Female,,,36.74604415893555,?,?
,?,,?,10.033831596374512,?,?,?,?,?,,,, United-States,?
,?,, Bachelors,,?,?,?,?,?,655.86865234375,,50.24053192138672,?,?
, Private,,?,,?,?,?,?, Male,192.71197509765625,56.10235595703125,36.71435546875,?,?
,?,, HS-grad,,?,?,?,?, Male,,,,?,?
,?,,?,, Married-civ-spouse,?,?,?,?,,82.61259460449219,,?,?
,?,,?,,?,?,?,?, Male,,,,?,?
,?,,?,, Married-civ-spouse,?,?,?, Male,,303.71295166015625,,?,?
,?,,?,,?, Craft-repair, Wife,?, Female,,,,?,?
, Private,,?,16.180706024169922,?,?,?,?, Male,,219.7751007080078,,?,?
53.661231994628906, Never-worked,, Preschool,4.201759338378906, Married-civ-spouse, Farming-fishing,?,?,?,,87.6017074584961,,?,?
,?,,?,,?, Other-service, Own-child,?,?,,,,?,?
39.391639709472656,?,,?,, Never-married,?, Own-child, White,?,46.69677734375,,,?,?
,?,,?,,?, Craft-repair,?,?,?,,,42.818241119384766,?,?
34.5445671081543,?,,?,,?, Prof-specialty,?,?,?,,,, United-States,?
, Private,,?,12.89700984954834,?,?,?,?,?,,46.96003723144531,, Mexico,?
, Private,,?,,?,?, Husband,?,?,,,,?,?
,?,,?,,?,?, Unmarried,?,?,,,,?,?
,?,194526.34375,?,10.093189239501953,?,?, Husband,?,?,,,,?,?
,?,,?,11.102988243103027,?, Craft-repair,?,?, Male,,50.904544830322266,,?,?
,?,,?,,?,?, Husband,?,?,,,,?,?
, Private,, HS-grad,,?,?,?,?, Male,,,,?,?
44.543670654296875, Private,167543.234375,?,, Married-civ-spouse,?,?, White,?,,,,?,?
28.815471649169922, Local-gov,,?,,?, Prof-specialty,?,?,?,56.667236328125,57.14299774169922,,?,?
,?,,?,,?,?,?,?,?,,,51.438499450683594, United-States,?
35.45460510253906,?,,?,, Never-married,?,?, White,?,,,,?,?
72.0030746459961, Private,,?,,?,?,?,?, Female,,,29.07056999206543,?,?
, Private,,?,8.984977722167969,?,?,?,?,?,157.3719482421875,,,?,?
,?,175383.890625, Some-college,,?,?, Husband,?,?,,,,?,?
,?,177736.25,?,,?,?,?,?,?,,,,?,?
31.520336151123047,?,,?,,?,?,?,?,?,,49.1553955078125,, United-States,?
,?,, Bachelors,,?,?,?,?, Male,,,, United-States,?
31.24932861328125,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,, Married-civ-spouse,?,?,?,?,,,48.08050537109375,?,?
,?,,?,,?,?,?,?,?,4573.32568359375,,,?,?
, Private,,?,,?,?,?,?,?,188.09759521484375,,,?,?
,?,169629.1875,?,, Widowed,?,?,?,?,,,,?,?
29.662033081054688,?,,?,,?, Sales,?,?,?,,,,?,?
,?,196579.09375,?,10.07825756072998,?,?,?,?, Female,,,, United-States,?
,?,,?,,?,?, Not-in-family,?, Male,,,, United-States,?
, Private,,?,,?,?,?, White,?,,361.02252197265625,, United-States,?
,?,,?,,?,?, Own-child,?,?,2632.8017578125,,, United-States, <=50K
, Local-gov,191702.625,?,,?, Adm-clerical,?,?,?,2301.2998046875,,41.25894546508789,?,?
43.80616760253906,?,176568.390625,?,10.065241813659668,?,?, Husband, White,?,,,,?,?
,?,,?,,?,?,?,?,?,,86.0607681274414,,?,?
, Private,,?,12.894871711730957,?,?,?, White,?,282.8714599609375,,40.47578430175781,?,?
,?,,?,,?, Prof-specialty,?,?, Female,,,,?,?
,?,,?,,?, Craft-repair,?,?, Male,,192.15435791015625,,?,?
,?,, Preschool,4.197450160980225,?,?,?,?,?,,,, United-States,?
,?,,?,,?,?,?,?,?,168.1441650390625,64.65887451171875,,?,?
,?,, HS-grad,,?, Other-service,?,?,?,,,,?,?
,?,154039.375,?,,?,?, Wife, White, Female,,,,?,?
, Private,,?,,?,?, Husband,?,?,,,,?,?
,?,,?,, Never-married, Other-service,?,?,?,,75.912353515625,, United-States,?
,?,,?,,?,?, Own-child,?,?,,,35.35230255126953,?,?
,?,,?,,?, Adm-clerical,?,?,?,,,, United-States,?
,?,187635.140625,?,,?,?,?,?,?,,66.57633972167969,,?,?
24.496849060058594,?,231964.625,?,,?,?,?,?,?,103.68927001953125,,,?,?
,?,,?,,?,?,?,?,?,,,,?,?
,?,195860.28125,?,,?,?,?,?,?,,,, United-States,?
32.645938873291016,?,,?,,?,?,?,?,?,,30.236236572265625,, Mexico,?
46.94646453857422,?,,?,11.06641674041748,?,?, Own-child,?,?,,,25.56247329711914,?,?
,?,,?,,?, Prof-specialty,?,?,?,,58.63951110839844,,?,?
,?,165649.9375,?,12.896736145019531,?,?,?,?, Male,,,,?,?
,?,,?,8.987081527709961, Never-married,?, Unmarried,?, Female,81.63641357421875,,37.388484954833984,?,?
,?,188709.0,?,,?,?,?,?,?,,,,?,?
, Private,, Preschool,4.343390464782715, Married-civ-spouse,?,?,?, Male,,,, United-States,?
63.64623260498047,?,,?,,?,?,?,?,?,,,35.05827331542969,?,?
,?,191774.6875,?,,?, Craft-repair,?,?,?,158.4901123046875,57.69294738769531,, United-States,?
,?,181788.078125,?,, Never-married,?, Not-in-family,?,?,,,,?,?
,?,,?,9.018279075622559,?,?, Husband,?,?,,,41.9739875793457,?,?
,?,191208.40625, 9th,,?,?,?,?,?,,,,?,?
,?,143780.171875, Some-college,,?,?,?, White,?,355.893310546875,90.41346740722656,,?,?
,?,,?,,?, Craft-repair, Own-child, White,?,,,,?, <=50K
,?,,?,, Married-civ-spouse,?,?,?,?,,,47.08045959472656, United-States,?
32.458160400390625,?,, Masters,,?,?,?,?,?,,97.50210571289062,,?,?
,?,,?,9.00643253326416,?,?, Wife,?, Male,,192.4761962890625,,?,?
, Private,,?,8.985309600830078,?,?,?,?,?,,,,?,?
,?,,?,,?,?,?,?,?,177.505126953125,,, United-States,?
, Federal-gov,177293.234375,?,, Married-civ-spouse, Adm-clerical,?,?,?,,,,?,?
,?,,?,,?,?,?,?,?,,,,?,?
,?,183058.828125,?,,?,?, Not-in-family,?,?,,,,?,?
,?,,?,,?,?, Husband,?,?,,,,?, <=50K
,?,, Preschool,4.172224998474121,?,?, Not-in-family, White,?,49.3583984375,,,?,?
,?,,?,,?, Farming-fishing,?, White,?,,82.01060485839844,, United-States,?
, Private,,?,,?,?,?, White, Female,,48.22583770751953,,?,?
,?,182639.625,?,10.034485816955566, Married-civ-spouse,?,?,?,?,,,,?,?
29.30984115600586,?,,?,,?,?, Own-child,?, Female,,227.96990966796875,, United-States, <=50K
,?,175457.4375,?,, Never-married,?, Unmarried,?,?,,,,?,?
,?,,?,,?, Craft-repair, Husband,?,?,,,,?,?
40.0623893737793,?,,?,9.00040054321289,?,?,?,?, Male,,,,?, <=50K
,?,, Preschool,4.330359935760498,?,?, Husband,?,?,,,,?, <=50K
,?,, HS-grad,,?,?, Wife, White, Female,,,, United-States,?
,?,,?,10.048663139343262,?,?,?,?,?,,,,?, <=50K
,?,, Assoc-voc,, Never-married,?,?,?,?,,93.82221221923828,,?,?
,?,197384.25,?,,?,?,?,?,?,3106.1767578125,251.9044952392578,,?,?
,?,,?,,?,?,?,?,?,208.71905517578125,,,?,?
, Local-gov,189126.921875,?,,?, Prof-specialty,?,?,?,215.46185302734375,,,?,?
,?,,?,,?,?,?,?,?,94.09429931640625,,,?,?
,?,,?,10.055342674255371,?,?, Not-in-family,?,?,,,,?,?
34.299766540527344,?,,?,8.985856056213379,?,?,?,?,?,,41.82284927368164,,?,?
42.11846160888672,?,,?,8.985848426818848,?,?,?,?,?,,,27.677562713623047,?,?
, Local-gov,177655.28125,?,, Never-married, Prof-specialty,?,?,?,12984.689453125,396.90899658203125,,?, <=50K
, Private,,?,,?,?,?, White,?,,69.92352294921875,,?,?
37.06644821166992,?,201456.171875,?,13.65850830078125,?, Other-service, Own-child,?,?,111.887939453125,77.04299926757812,,?,?
, Private,,?,,?,?,?,?,?,,,,?,?
25.515159606933594,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,, Never-married,?,?, White,?,86.19281005859375,,,?,?
,?,,?,,?, Craft-repair,?, White,?,,,, United-States,?
,?,140485.203125, HS-grad,,?,?,?, White, Male,,,,?,?
,?,180221.484375,?,, Never-married,?, Wife,?, Male,,,,?,?
,?,,?,, Never-married,?,?,?,?,,,,?,?
,?,,?,, Never-married, Other-service, Wife,?,?,,,,?,?
,?,193804.875,?,,?,?, Husband,?,?,,,43.50559616088867,?,?
,?,,?,, Married-civ-spouse,?,?, White,?,,,45.42189025878906,?,?
,?,,?,,?,?,?, White,?,,197.23245239257812,,?,?
, Private,,?,,?,?, Not-in-family,?, Female,326.78350830078125,,,?,?
,?,, Preschool,4.333252906799316,?, Craft-repair,?,?,?,,,,?,?
,?,,?,,?,?,?,?, Female,,,33.23704528808594, United-States, <=50K
,?,,?,,?,?,?, White, Female,,,,?,?
32.555538177490234,?,,?,, Never-married,?,?,?, Male,,,, United-States,?
,?,,?,12.931097030639648,?,?,?,?,?,,11.176971435546875,, United-States,?
,?,, Some-college,, Never-married,?,?,?,?,,,,?,?
,?,, HS-grad,,?, Adm-clerical, Wife,?, Female,,,38.55976104736328, United-States,?
,?,, HS-grad,, Married-civ-spouse,?,?,?, Male,,,40.757450103759766,?,?
, Private,153922.484375,?,,?,?,?, White,?,,,35.63031005859375,?,?
,?,,?,10.056719779968262, Divorced,?,?,?,?,85.40167236328125,,,?,?
, Private,,?,12.897029876708984,?,?,?,?,?,,55.16600799560547,42.59417724609375, Mexico,?
,?,,?,,?,?,?,?,?,2821.4609375,,, United-States, <=50K
, Private,239481.875,?,,?,?, Own-child,?,?,,,,?,?
38.871456146240234,?,,?,,?,?, Husband,?,?,2262.13525390625,,,?,?
, Private,203670.28125,?,,?,?,?,?, Male,198.29412841796875,,,?,?
, Private,,?,9.017927169799805,?,?, Not-in-family,?,?,,,,?,?
,?,,?,,?,?,?,?,?,,,,?,?
, Private,,?,,?,?,?, White,?,,68.36782836914062,,?,?
40.540069580078125,?,196339.421875,?,,?,?,?,?,?,,49.163475036621094,,?,?
, Local-gov,, Preschool,4.187028408050537,?, Adm-clerical,?,?,?,,,,?,?
,?,, Some-college,,?,?, Wife,?, Male,2533.3115234375,,,?, <=50K
, Private,,?,, Never-married,?, Own-child,?,?,,,,?, <=50K
,?,,?,, Married-civ-spouse,?,?,?,?,,,, United-States,?
,?,,?,,?,?,?,?, Male,,,,?,?
,?,, Preschool,4.326786041259766,?,?,?,?,?,,,, United-States,?
,?,,?,,?,?,?,?, Male,,43.04146957397461,,?,?
41.1550178527832,?,,?,,?,?,?,?,?,2449.36865234375,,,?,?
, Private,,?,,?,?,?, White,?,,,, United-States, <=50K
, Private,,?,,?,?,?,?, Female,153.743896484375,,,?,?
,?,,?,,?,?,?,?,?,,,, United-States,?
,?,,?,,?,?,?,?,?,,,, United-States,?
42.936275482177734,?,164498.3125,?,13.03218936920166, Never-married,?, Own-child, White, Female,60.0185546875,,,?,?
37.558719635009766,?,,?,, Never-married,?,?,?,?,,,23.149776458740234,?,?
,?,,?,,?,?,?,?, Female,,,,?,?
44.18035125732422,?,,?,, Married-civ-spouse,?,?,?,?,,,, United-States,?
,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,12.025094032287598,?,?,?,?, Male,,186.50552368164062,40.83128356933594,?,?
, Local-gov,172007.1875,?,, Never-married, Adm-clerical,?, White,?,42.9400634765625,,, United-States,?
,?,159086.796875,?,10.045531272888184,?,?,?,?, Male,,,,?, <=50K
,?,,?,13.00915813446045,?,?,?,?,?,3108.9853515625,,,?,?
39.19624710083008,?,195558.15625,?,,?,?,?,?,?,,,, United-States,?
42.22612762451172,?,,?,, Never-married,?,?,?,?,2673.27490234375,,,?, <=50K
,?,, Some-college,,?,?,?,?,?,,45.141902923583984,34.10055160522461,?,?
, Private,,?,10.033437728881836,?,?, Own-child,?,?,,,,?,?
,?,189417.9375,?,,?,?,?,?,?,,,,?,?
, Private,199674.34375, HS-grad,, Married-civ-spouse,?,?,?, Male,,,,?,?
,?,,?,,?,?, Own-child,?, Male,,86.1377182006836,,?,?
,?,180769.40625, Bachelors,,?,?, Husband,?,?,,,, United-States,?
67.04924774169922, Private,, Preschool,4.204904079437256,?,?,?,?,?,,,29.917545318603516,?,?
,?,,?,,?,?,?,?,?,,,,?,?
,?,,?,, Never-married,?,?, White,?,,84.56063842773438,38.68135452270508, United-States,?
,?,190128.34375,?,,?,?,?,?,?,4213.1025390625,,,?, >50K
44.43259811401367, Private,,?,,?,?,?,?,?,,,,?,?
, Private,,?,,?,?,?,?,?,2845.47607421875,,31.92867660522461,?, <=50K
47.96448516845703,?,,?,10.052105903625488, Married-civ-spouse, Farming-fishing,?, White,?,,,,?, <=50K
,?,,?,,?, Prof-specialty,?,?, Male,,26.245677947998047,36.039703369140625, United-States,?
, Never-worked,203440.59375,?,8.985336303710938,?, Other-service,?,?,?,,33.01094436645508,28.433982849121094,?,?
,?,,?,,?, Adm-clerical,?,?,?,,,31.40107536315918,?,?
, Private,,?,9.00793743133545,?,?,?, White,?,,,,?,?
,?,, HS-grad,,?,?,?,?,?,76.053466796875,,,?,?
,?,,?,, Married-civ-spouse,?,?, White,?,,,,?,?
,?,,?,,?,?,?,?,?,,,,?,?
,?,, 9th,, Divorced,?,?,?, Female,,,,?, <=50K
,?,175132.109375,?,,?,?,?,?,?,,,37.83277130126953,?, <=50K
, Self-emp-not-inc,166822.984375,?,,?,?,?,?,?,,,,?,?
, Local-gov,,?,,?, Prof-specialty, Not-in-family,?,?,,,34.99738311767578,?,?
, Federal-gov,, HS-grad,, Married-civ-spouse, Craft-repair,?,?,?,,,,?, <=50K
, Private,185554.65625,?,,?,?,?,?, Male,,17.18762969970703,41.473384857177734,?, <=50K
,?,,?,,?,?,?,?,?,,,,?, <=50K
,?,, Preschool,4.582141399383545,?,?,?,?,?,,221.22218322753906,,?,?
,?,184398.828125,?,,?,?,?,?,?,,,, United-States,?
34.02153396606445,?,,?,,?,?,?,?,?,,,, United-States,?
,?,223101.765625,?,,?,?,?,?, Female,,,44.79594039916992,?,?
45.5753288269043,?,, 7th-8th,,?,?, Husband,?,?,,65.32962036132812,,?,?
,?,,?,8.986091613769531,?,?,?,?,?,96.3165283203125,,35.197418212890625,?,?
,?,,?,, Never-married,?,?,?,?,,,, United-States,?
,?,,?,, Never-married,?, Unmarried,?,?,,,,?,?
,?,,?,,?,?,?,?,?,96.02496337890625,30.499256134033203,36.37838363647461,?,?
,?,,?,,?,?,?,?, Female,,,,?,?
46.42494583129883,?,,?,10.064847946166992,?,?,?, White,?,,,,?,?
,?,,?,,?, Transport-moving,?,?,?,,187.28045654296875,,?,?
, Private,,?,,?,?,?,?,?,,,,?,?
,?,,?,,?,?,?,?,?,,,44.195308685302734,?,?
,?,, Prof-school,,?,?, Husband,?,?,,59.36414337158203,47.54057312011719,?, >50K
42.49004364013672,?,,?,, Never-married,?,?,?,?,,86.79116821289062,,?,?
,?,,?,, Never-married, Prof-specialty,?,?,?,,,,?,?
,?,,?,, Married-civ-spouse,?,?, White,?,,,,?, <=50K
,?,, Some-college,,?,?,?,?,?,,,,?, <=50K
,?,,?,10.033910751342773,?,?,?,?,?,,,38.4354248046875,?,?
, Local-gov,,?,10.033235549926758,?, Craft-repair,?,?, Male,,38.3354606628418,,?,?
,?,,?,,?, Craft-repair,?, White,?,,,,?,?
,?,,?,, Never-married,?, Not-in-family,?,?,,364.277587890625,,?,?
,?,,?,, Married-civ-spouse,?,?, White,?,,237.3096160888672,,?, <=50K
41.68926239013672,?,, Some-college,,?, Sales, Husband,?,?,,,,?,?
, Private,,?,,?,?,?,?, Female,,77.02377319335938,,?,?
, Private,,?,,?,?,?, White, Female,,,, United-States,?
, Private,198764.796875,?,10.048295974731445,?,?, Husband,?,?,2761.00146484375,236.88099670410156,,?, <=50K
