year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2013,2,26,19,241.1620330810547,-6.935667037963867,2.562776565551758,1022.6329345703125,SE,14.0650053024292,0.023341715335845947,0.005561172962188721
2014,2,24,0,257.5367736816406,-5.968722820281982,-2.1057491302490234,1025.43017578125,cv,2.9680423736572266,0.015201672911643982,0.023234814405441284
2013,1,14,0,388.0098876953125,-10.146809577941895,-9.364542961120605,1026.02099609375,NW,1.9828128814697266,0.020403318107128143,-0.08213493227958679
2012,8,1,12,31.119102478027344,17.43203353881836,17.77479362487793,1011.5965576171875,NW,18.4534912109375,-0.0060517266392707825,8.44271183013916
2010,7,18,18,105.59379577636719,22.92170524597168,27.794178009033203,1004.353271484375,SE,19.248153686523438,-0.003275081515312195,0.015351146459579468
2012,12,12,21,138.59805297851562,-4.478730201721191,-3.622054100036621,1026.784423828125,SE,11.742835998535156,0.06265590339899063,0.04971601068973541
2011,1,13,20,62.3358154296875,-14.802117347717285,-2.307906150817871,1029.4061279296875,NW,8.330272674560547,-0.0003055557608604431,-0.022456184029579163
2013,9,25,0,153.34262084960938,15.015643119812012,17.77803611755371,1013.5770874023438,SE,14.238076210021973,0.011545572429895401,0.04237252473831177
2010,8,27,17,48.584014892578125,13.738694190979004,30.460464477539062,1009.425048828125,SE,8.55538558959961,0.005573444068431854,0.02565886080265045
2013,9,10,10,90.5362777709961,1.0712016820907593,25.876480102539062,1010.4580078125,SE,0.9182510375976562,0.0032741501927375793,0.07999541610479355
2014,10,22,3,65.92156219482422,8.460233688354492,12.513067245483398,1017.4929809570312,NW,6.427530288696289,0.013637300580739975,0.05731587111949921
2011,3,28,12,46.8537712097168,-9.910392761230469,14.028970718383789,1023.8589477539062,SE,5.259267807006836,-0.002450689673423767,-0.02224591374397278
2013,10,4,20,171.01123046875,10.452360153198242,16.08639144897461,1017.2872314453125,NW,4.302497863769531,0.006197676062583923,0.1353599727153778
2013,12,28,15,24.63591766357422,-18.547990798950195,2.417217254638672,1029.578369140625,NW,89.11284637451172,0.003134842962026596,-0.0021636486053466797
2013,8,22,15,10.36932373046875,6.588752269744873,32.41484451293945,1013.256591796875,cv,3.6894798278808594,-0.0038157254457473755,-0.03576482832431793
2010,6,11,21,108.75164031982422,15.20444107055664,23.209552764892578,1009.3651733398438,SE,16.618240356445312,-0.0003509707748889923,0.11175104975700378
2013,7,2,6,26.019332885742188,19.485057830810547,23.12694549560547,998.803955078125,NW,11.822322845458984,-0.006126970052719116,0.08652818202972412
2014,12,21,0,215.80682373046875,-7.1992034912109375,-1.114253044128418,1027.0247802734375,cv,2.8895931243896484,0.037561558187007904,-0.015479683876037598
2012,6,29,4,127.8200912475586,20.447744369506836,21.33554458618164,1003.9782104492188,cv,5.944585800170898,0.010001186281442642,1.134305477142334
2010,1,12,20,40.68526840209961,-13.928914070129395,-10.375374794006348,1028.2598876953125,cv,21.73816680908203,0.010947082191705704,-0.011926189064979553
2013,1,16,4,174.7010040283203,-18.02962303161621,-11.909808158874512,1028.76123046875,NW,3.096710205078125,0.010093551129102707,-0.06300187110900879
2012,3,3,1,152.62545776367188,-6.645708084106445,5.305779457092285,1018.6378784179688,cv,1.6264286041259766,0.01169135794043541,0.029474377632141113
2011,6,15,9,130.90399169921875,16.735151290893555,23.197786331176758,1004.5464477539062,cv,8.836540222167969,0.00996033102273941,0.06600821018218994
2014,7,14,10,144.48867797851562,23.71547508239746,25.92350959777832,1004.5230712890625,SE,14.02445125579834,-0.023251347243785858,0.07436921447515488
2011,8,13,9,107.38941192626953,22.378921508789062,25.142719268798828,1004.5692749023438,cv,1.4307785034179688,0.005511689931154251,0.10225106030702591
2010,5,30,8,30.989051818847656,8.288290977478027,23.531158447265625,1007.3731689453125,NW,37.87626647949219,-0.0003219880163669586,0.019264325499534607
2013,3,30,16,67.58206939697266,-13.625545501708984,1.2973260879516602,1018.1051025390625,SE,11.82839298248291,0.009045165032148361,-0.004619166254997253
2012,1,31,7,100.82878875732422,-16.763500213623047,-11.513937950134277,1024.7198486328125,NW,2.99774169921875,0.006587367504835129,-0.028043076395988464
2014,11,19,14,178.65093994140625,-0.7399836778640747,6.493636608123779,1019.263427734375,cv,5.25257682800293,0.003767043352127075,-0.004709780216217041
2011,12,25,7,122.96823120117188,-10.105245590209961,-0.2960996627807617,1030.750732421875,NW,8.575897216796875,0.00940614566206932,-0.015925690531730652
2011,4,7,15,80.86211395263672,1.636740803718567,18.666305541992188,1015.0336303710938,SE,17.186603546142578,-0.0013589747250080109,-0.05218741297721863
2010,3,27,20,79.67501831054688,-9.731413841247559,4.2889509201049805,1021.0540161132812,SE,30.069223403930664,0.004475340247154236,-0.010015144944190979
2013,3,17,0,359.18780517578125,-1.9716449975967407,5.5571441650390625,1009.5784301757812,NW,4.66877555847168,0.01131473109126091,0.011579334735870361
2012,6,29,4,116.15931701660156,19.906192779541016,21.702470779418945,1005.5081787109375,cv,2.0946617126464844,0.00481351837515831,1.239962100982666
2014,6,4,6,78.97704315185547,16.966245651245117,23.72719383239746,1012.472900390625,SE,11.077853202819824,0.012889213860034943,0.5470074415206909
2014,3,14,10,16.847976684570312,-13.357194900512695,3.5710830688476562,1028.798828125,NW,148.12109375,0.006001066416501999,-0.015611812472343445
2010,12,11,16,49.80510330200195,-15.538138389587402,2.930074691772461,1016.7549438476562,NW,15.769874572753906,-0.007706150412559509,-0.017546534538269043
2013,6,5,5,54.91152572631836,20.61000633239746,22.670658111572266,1002.0943603515625,NW,1.1114654541015625,0.0025329850614070892,0.18598835170269012
2011,1,12,19,85.75066375732422,-16.95817756652832,0.8189611434936523,1029.6510009765625,SE,12.659343719482422,0.0044305771589279175,-0.02159610390663147
2011,1,21,8,28.04914093017578,-22.33437728881836,-8.99915599822998,1036.1334228515625,NW,17.025390625,0.0009146817028522491,-0.005485817790031433
2013,7,2,6,24.835235595703125,18.60027503967285,22.823558807373047,997.9125366210938,NW,15.401800155639648,-0.007983319461345673,0.45332908630371094
2013,5,29,0,119.62239074707031,8.820045471191406,25.38840103149414,1008.2865600585938,SE,18.195783615112305,0.008382502943277359,0.5104176998138428
2012,5,23,13,98.18001556396484,12.279056549072266,29.776412963867188,1008.9453125,SE,28.20567512512207,0.0018289238214492798,-0.013560324907302856
2010,5,11,14,76.75261688232422,16.153217315673828,25.72339630126953,1011.8980712890625,SE,10.188007354736328,-0.003266178071498871,-0.00760553777217865
2012,11,14,10,31.954345703125,-16.427814483642578,12.064386367797852,1025.2998046875,SE,19.87241554260254,0.007730811834335327,0.020706653594970703
2011,4,10,4,66.19104766845703,6.981814384460449,11.517868995666504,1008.2320556640625,cv,2.534618377685547,0.013752378523349762,0.009981215000152588
2010,5,16,18,39.10202407836914,-0.6203781366348267,25.04756736755371,1005.7670288085938,NW,60.80230712890625,-0.006827302277088165,-0.04907703399658203
2013,5,8,12,48.03427505493164,9.202942848205566,22.90697479248047,1008.0366821289062,SE,2.0078372955322266,0.020327117294073105,-0.0013262033462524414
2011,9,30,17,28.124603271484375,2.459773302078247,18.50969886779785,1016.4319458007812,SE,6.598751068115234,-0.010060764849185944,-0.009193003177642822
2014,4,13,12,132.91122436523438,4.7444891929626465,20.389019012451172,1012.8487548828125,SE,18.632905960083008,0.00751790776848793,0.019235774874687195
2013,9,10,0,97.05078887939453,13.590470314025879,21.270706176757812,1009.8827514648438,SE,20.00794219970703,-0.003124922513961792,0.2652145326137543
2013,2,12,20,80.650146484375,-13.828222274780273,-2.8195743560791016,1029.4482421875,SE,17.952632904052734,0.02539253979921341,0.030524954199790955
2011,10,29,21,275.62152099609375,8.926193237304688,11.873224258422852,1023.7831420898438,SE,5.813697814941406,0.00853755697607994,0.011833146214485168
2012,11,24,6,70.29354858398438,-14.531044960021973,2.3346757888793945,1021.816162109375,NW,12.327839851379395,-0.006544768810272217,0.014787852764129639
2013,1,6,2,71.78028869628906,-11.418917655944824,-10.695244789123535,1022.6328125,NW,9.5927152633667,0.014746244996786118,-0.00703778862953186
2014,9,14,6,53.87240219116211,13.20767879486084,16.78749656677246,1012.15087890625,NW,9.600687980651855,0.01013953983783722,0.2145235240459442
2011,3,24,16,18.641517639160156,-18.92795181274414,7.602838516235352,1024.107421875,NW,135.48780822753906,-0.007011614739894867,-0.04548870027065277
2010,9,1,11,107.7293472290039,14.963141441345215,23.910945892333984,1010.9841918945312,SE,4.910259246826172,-0.0038683563470840454,0.07827500998973846
