year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
?,9,?,4,,,,,?,2.147745132446289,,
?,?,?,?,47.349178314208984,,21.221845626831055,,?,,,
?,?,?,?,,,,,?,,,0.012607768177986145
?,?,?,4,,,,,?,3.8346328735351562,,
2013,?,31,?,64.51866912841797,,,,?,,,
2014,?,16,10,,-14.556654930114746,-6.360344886779785,,SE,8.671442985534668,,
?,?,24,?,,,3.545675277709961,1027.4356689453125,?,,,
?,?,?,?,,,,,NW,1.977294921875,0.001448318362236023,
?,?,?,?,34.53199768066406,,,,?,,,
?,?,22,?,88.41885375976562,,,,?,,,
?,?,20,?,,-14.662810325622559,,,?,,,
?,11,?,?,,,,,?,,,
?,?,17,21,,,,,cv,,0.01009717583656311,0.0017865002155303955
?,?,6,?,58.35755157470703,0.9417575597763062,,,?,,,0.057253241539001465
2012,?,?,?,,,,,?,,,
2012,?,?,?,,,,1018.04541015625,?,15.757979393005371,,
2013,12,?,?,,,,,NE,,,0.008341386914253235
?,?,?,15,63.28895950317383,,,1011.822998046875,?,,,
?,?,?,?,,,,,?,,,
?,11,?,?,,-3.9615159034729004,,,?,40.25407409667969,,
?,?,13,?,,,,,?,26.987707138061523,,0.02367343008518219
?,?,?,?,,,,,cv,,,
?,?,28,?,,,,1021.8157958984375,cv,,,
?,?,?,?,,,,1011.7896118164062,?,,,
?,7,?,14,,,,,?,,-0.004911698400974274,
2012,2,?,21,,-6.421966552734375,,1025.2921142578125,?,,,
?,?,?,?,,,,,?,19.341018676757812,,0.059935688972473145
?,4,?,?,83.29670715332031,,,,?,,,
?,?,12,?,,,,1028.1116943359375,?,,0.0612003393471241,0.025717616081237793
?,?,?,?,,,,,NW,4.76420783996582,,
2012,?,?,?,,,,,?,,,0.001456618309020996
2012,?,16,8,58.08059310913086,,,1015.4286499023438,NW,,,0.12421372532844543
?,?,?,?,,,,,?,1.2165374755859375,,
2013,8,?,?,,22.03177261352539,,1004.1420288085938,?,,,0.10305768251419067
?,?,?,?,,,,1025.5186767578125,?,,,
2011,?,?,?,39.515201568603516,,,,?,,,0.030204221606254578
2014,?,?,?,,,,,?,,,
?,?,?,?,227.4058074951172,,,,?,,,
?,?,?,?,77.91047668457031,,,,?,,0.005675043910741806,
?,?,?,?,,2.835947036743164,,,?,,,
?,?,?,3,,-1.705872893333435,9.50066089630127,,?,1.8912067413330078,,
?,8,17,?,,14.828344345092773,25.745643615722656,,?,,,0.08319783210754395
?,5,?,?,,,17.422746658325195,1011.1395874023438,cv,,,0.11163634061813354
2013,?,?,?,,,,,NW,,,
?,1,?,?,,,,1023.670166015625,?,,,0.01648642122745514
?,?,?,?,,,,,?,,,
2013,?,8,12,83.32406616210938,,,1013.031005859375,?,,,
?,?,?,?,,,,,?,,-0.00029735267162323,0.08111130446195602
?,?,17,4,,,,,?,,,
?,?,28,?,92.96570587158203,,,1011.6458740234375,?,2.155223846435547,,
2013,?,?,?,,,,1010.25732421875,?,30.6521053314209,,
?,?,17,?,,,,,?,,,
?,?,?,?,,,,,NW,,,
?,?,?,6,117.2921371459961,,,,?,,,
?,?,?,19,,,,,?,,,0.024752885103225708
?,?,?,?,,,,1025.521728515625,cv,,,
2013,1,?,?,,,,1026.193603515625,?,,,-0.008739575743675232
?,?,2,0,53.35883712768555,,,,?,12.307306289672852,,
2010,?,?,?,,,,,?,,,
2012,?,?,?,,,-3.3054447174072266,,?,12.894543647766113,,
?,?,?,?,,,,,NW,,0.002493094652891159,
?,?,?,13,,,18.879749298095703,,?,,,0.030639946460723877
2010,?,?,?,,,,,?,6.881725311279297,,
?,?,10,?,,,,,?,1.8221817016601562,,
?,10,?,?,,,,,?,,0.004268798977136612,
2011,?,?,12,,,,,?,,,-0.0014502406120300293
?,?,?,?,,,,1017.2872314453125,?,,,
?,?,?,?,,,,,?,,,
?,?,?,?,15.977569580078125,,,,SE,15.254961013793945,,
2010,?,?,?,,,22.848508834838867,,?,,,
2013,?,?,?,,,,1000.6264038085938,?,,0.0008604787290096283,
2014,?,24,?,,-7.431331634521484,-2.435914993286133,,cv,,,
?,6,?,20,,,26.615764617919922,,?,20.60830307006836,,0.1224108561873436
?,2,?,?,,,,1028.2637939453125,cv,,0.016985557973384857,0.009836152195930481
?,?,?,3,,,-10.858460426330566,,?,,0.010914977639913559,-0.030073583126068115
?,?,?,1,,,,,?,,,
?,?,?,9,118.46851348876953,,,,?,,0.012201614677906036,0.02687312662601471
?,?,?,?,,23.14808464050293,,,SE,,,
2011,?,?,?,,,,,?,,,0.08652587980031967
2013,?,?,?,,7.318453788757324,24.61841583251953,,?,,,
?,?,30,?,,,,1017.0546264648438,?,,0.017705053091049194,
2012,?,?,?,,,,1022.0064697265625,?,,0.0022975876927375793,
?,?,?,14,,,,,?,5.313316345214844,,
?,12,28,?,,,,,SE,,,
?,?,5,12,,,17.66681671142578,,SE,,0.012158136814832687,
2010,?,?,?,,-12.056072235107422,,,?,25.032405853271484,0.018317531794309616,
?,?,?,?,,,,,NW,,,0.012648060917854309
?,?,?,9,,,22.860502243041992,,?,0.42501068115234375,,
2014,?,?,?,,,,1013.1246337890625,?,,0.0006761997938156128,
?,?,14,?,,,3.9577245712280273,,NW,,,
?,?,?,16,51.54467010498047,,,,?,,,
2013,?,1,?,,20.145538330078125,,,?,,0.013829894363880157,
?,?,?,?,81.97209167480469,,,,NW,,0.0066923052072525024,
?,?,18,?,29.40252685546875,,,,?,,,
2013,?,2,?,,,23.024782180786133,,NW,,,
?,?,?,20,127.18032836914062,,25.65382194519043,1007.3656616210938,?,,,0.25563257932662964
2012,?,?,15,110.85086822509766,,,,?,,,
?,?,20,?,,,25.89722442626953,,?,,,
2013,?,14,?,,,11.261150360107422,,?,15.02794075012207,,
?,?,?,?,,,,,?,2.639972686767578,0.012296319007873535,
?,5,?,17,38.063758850097656,,,,?,,,-0.01697896420955658
?,?,?,?,100.6661376953125,9.439352035522461,,1007.3640747070312,?,,,
2011,?,?,?,,,,,SE,,,
2014,?,?,?,140.04074096679688,,,,?,,0.009709004312753677,
?,9,?,?,,,,,?,,,
2010,?,?,?,,-14.273913383483887,,,?,,0.05693283677101135,0.0202292799949646
?,?,?,?,,,11.245244979858398,,SE,,,
?,?,?,?,,,2.3346776962280273,,?,,,
2013,?,?,?,,,-8.12739086151123,1027.7828369140625,?,,,
2014,?,?,6,,,,,?,,,0.8337410688400269
?,?,?,?,21.48181915283203,,,,?,132.0323944091797,,0.007885530591011047
?,?,?,?,,,,,?,,,
?,?,?,?,,,,,?,,0.00010543689131736755,0.019314587116241455
?,?,?,?,,,34.0174674987793,,?,,,
?,?,3,14,,-3.1259212493896484,,,?,,,
?,?,21,?,91.30601501464844,,24.141681671142578,,?,,0.003193136304616928,
?,1,15,?,18.552688598632812,,,,?,,-0.0065645575523376465,
2010,?,?,?,,,,,?,,,
2011,?,?,21,,,,,?,,0.0014453567564487457,
?,?,?,?,,,,1017.7278442382812,?,,,
2011,?,?,?,,,,1024.7283935546875,?,3.8938331604003906,,
?,8,?,?,,,,,?,12.677384376525879,0.00870564952492714,0.08728615939617157
2013,?,?,?,,,18.297561645507812,,?,,,
2013,?,?,?,,,,,?,,,-0.0049066245555877686
?,?,?,?,,11.519381523132324,,,?,,,
?,?,?,?,,,23.45290184020996,,?,,,
?,?,?,?,,-7.813153266906738,,,?,2.9703121185302734,,0.01384645700454712
?,?,?,?,,,,,?,6.814399719238281,-0.003489859402179718,
2013,?,?,?,,,,1029.090576171875,?,,0.01551111787557602,
?,?,?,7,,-3.5105533599853516,,,?,37.880821228027344,0.010382845997810364,
2011,1,14,7,,,,,NW,,,
?,?,?,?,,,26.815258026123047,1008.0759887695312,?,,,
?,?,?,6,,,,,NW,,0.006720650941133499,0.1986238956451416
?,5,?,?,,,,,?,,,
2014,?,?,?,,,3.9904260635375977,,?,17.651615142822266,,
?,?,?,8,,,,,?,,0.022792965173721313,
?,7,?,?,66.01052856445312,,,,?,,,0.05320708453655243
?,3,?,?,103.27423858642578,,,,?,,0.024333976209163666,
?,?,?,?,,,,,?,,,
?,11,?,?,,,,,?,,,-0.022988900542259216
?,12,?,?,218.21202087402344,,,,?,,,
?,?,?,?,45.13679122924805,,30.332592010498047,,?,12.550256729125977,,0.015588745474815369
?,?,?,?,,,,,?,,0.00897325947880745,
?,?,?,?,,,,1031.585205078125,?,48.48805618286133,,
?,?,?,20,,,,,?,2.933908462524414,0.021191656589508057,0.016168341040611267
?,?,8,?,,-24.313718795776367,,,?,,,
2010,12,?,?,,,10.658209800720215,,?,,0.007726244628429413,-0.004189491271972656
?,?,?,?,,,,,?,,,
?,?,?,6,167.5772705078125,,1.0415878295898438,,?,,,0.029990434646606445
?,?,28,?,,,,,?,1.619384765625,0.0012245774269104004,
?,?,?,?,,,-1.2355232238769531,,?,10.389336585998535,,
?,3,?,?,91.0854263305664,,,,?,,0.034457430243492126,
?,?,?,?,,-8.920202255249023,-7.102328300476074,,?,,0.02761739492416382,
?,?,?,?,,,,,cv,,,
?,?,?,?,,,,,?,1.9529533386230469,,
?,?,?,?,,,,,SE,,0.0002850741147994995,
?,?,?,14,,,,,?,18.49462890625,,
?,4,?,22,,,,,?,,,
?,?,?,?,,,,,?,,,0.02393682301044464
?,?,?,?,,,28.176193237304688,,?,,,
?,?,?,?,,,,1014.1123046875,?,,,
?,1,?,?,,,,,?,,0.03492274507880211,
?,?,?,?,,-7.396087646484375,,,SE,,,
?,?,?,?,,,31.997119903564453,,?,,,
2013,?,?,?,,,,,?,,,3.2226858139038086
?,9,?,?,,,23.11617088317871,,?,,0.0018413998186588287,
?,?,?,?,,,,1016.4813232421875,?,10.0349760055542,,
?,6,?,?,43.4339599609375,,,,?,,,0.011090725660324097
?,?,3,?,74.70463562011719,,,,?,,,
?,10,?,?,43.12322235107422,,,1014.9862060546875,cv,,0.0021939314901828766,0.0882098600268364
?,?,?,4,,,,1013.9173583984375,?,65.64988708496094,,
2012,?,5,?,28.996002197265625,,,1019.9402465820312,NW,,,
?,?,?,?,,,,,?,,,
?,?,18,?,,,,1002.2698364257812,?,,-0.005599744617938995,
?,?,7,?,52.332801818847656,,14.331366539001465,,?,,,
?,?,?,18,,,26.004331588745117,,?,,,
?,?,?,?,,,8.624515533447266,,?,24.88129425048828,,0.09164020419120789
?,?,?,?,,,1.1089954376220703,1028.752197265625,?,,,
?,?,?,?,76.84017944335938,,,,?,,,
?,?,?,?,84.82038116455078,1.336124300956726,,,?,,,
2011,?,?,19,,,,,?,,,
?,?,14,?,,,,1005.8397216796875,SE,15.875142097473145,,
?,?,?,?,50.44115447998047,,,,?,,0.009806022047996521,
?,?,?,?,,,,,?,,,-0.015431687235832214
2014,?,?,?,,16.473487854003906,,1006.2913818359375,?,,,
?,?,?,?,40.8288688659668,,,,?,54.19585418701172,,
?,?,?,?,,,-3.404275894165039,,?,,,
?,10,?,?,,0.8505672216415405,,,?,,,
?,?,19,?,,,3.1380386352539062,,SE,,,
?,?,?,?,101.9609375,,,,?,,,
?,?,?,?,,,,,?,,,
?,?,1,?,,,,,?,,,
?,12,?,21,,,,,?,,,
?,?,5,?,176.19955444335938,,6.065113544464111,,?,,0.019993379712104797,
?,4,?,?,,,15.175878524780273,,?,,,
?,?,?,16,,,,,NW,,,
?,?,13,?,82.11808776855469,,,,?,19.0581111907959,,
?,?,?,?,,,,1025.8984375,SE,,0.06322963535785675,
2014,2,?,15,,,,,SE,,,
?,?,?,?,,,,,?,,0.014950376003980637,
2012,6,21,?,,,29.473644256591797,,?,,-0.0064226239919662476,
2013,?,?,?,,,,,?,,,
2010,?,?,?,,-15.362654685974121,,,?,33.86140823364258,,
?,1,12,?,191.877197265625,,,,NW,,,-0.0033508986234664917
?,8,?,?,,,,,?,,,
?,4,?,?,29.856918334960938,,,,?,57.344398498535156,,
?,?,8,17,,,,,?,,,
?,?,?,?,,13.982182502746582,20.06568145751953,,?,,,0.8024783730506897
?,8,1,?,,,,,?,,,
2014,7,4,?,,,,,SE,,,
?,?,27,?,,,,,?,150.1719512939453,0.009529143571853638,
2012,?,?,14,,,,,?,,,0.004617407917976379
?,?,?,?,,,,1003.48046875,?,,-0.012356556951999664,
2014,?,25,?,,,,1027.9124755859375,?,,0.014737892895936966,
?,?,?,?,,,,,?,,,
?,?,?,?,,,,1006.0108032226562,?,,0.012579377740621567,
?,3,13,?,,-15.143279075622559,10.155820846557617,,?,,,
?,?,?,?,,,,,?,,,
?,?,?,?,,,,,SE,,,
?,8,?,?,,,,,?,,,
?,?,?,?,25.647125244140625,,,,?,,,-0.03386205434799194
?,?,?,19,71.99563598632812,,,1028.9842529296875,SE,,0.022937986999750137,
?,?,?,?,,,,,?,11.628653526306152,,0.11396503448486328
?,?,23,?,109.7911605834961,,,1016.5083618164062,?,,,
?,?,17,4,,17.486513137817383,,,?,,,0.30305081605911255
?,3,10,?,,,,,?,,,
2011,?,?,?,,,,1011.4949340820312,?,16.536191940307617,,0.14629553258419037
?,9,27,?,,8.82266616821289,,,SE,,0.004493117332458496,
?,?,?,?,,,,,?,,,
2011,11,?,?,,,,,?,1.1786117553710938,,
?,12,?,?,,,9.051057815551758,,?,,,0.01316387951374054
?,?,?,7,54.69764709472656,,,1005.0651245117188,?,,,
?,?,8,?,,,23.43657112121582,,?,,0.00024361908435821533,0.0093926340341568
2011,?,?,?,30.959312438964844,,,,?,,0.0023618899285793304,
?,?,?,?,,,,,SE,,,
2014,?,8,?,,,,,cv,,,
?,?,21,?,,,,,?,,0.004655063152313232,0.07328176498413086
?,?,?,?,,,,,?,,,
?,3,?,?,,,,1026.23388671875,SE,,,
2014,?,?,?,121.52951049804688,,,,?,,,
?,?,?,?,,,,1018.4318237304688,?,,,
?,?,?,?,34.494239807128906,,,1022.1363525390625,?,,,
?,?,?,6,,,,1013.3025512695312,?,,,
?,?,26,?,,,32.074649810791016,,?,,-0.006769537925720215,
?,?,?,?,,,0.653132438659668,,?,,0.05576667934656143,0.016834989190101624
?,?,14,4,,,,1009.9532470703125,cv,,,0.19059844315052032
?,11,?,?,,,,,NW,,,0.060510605573654175
?,?,?,18,,-19.220378875732422,,1031.429931640625,?,108.82366943359375,0.015014991164207458,
?,6,8,?,,,,1009.9931030273438,?,,,
?,?,?,?,,,,,?,13.942583084106445,,
?,?,?,?,,,,,?,,,
?,?,?,?,,-6.6473846435546875,,,SE,,0.03111197240650654,
?,?,?,?,,,,,?,17.438936233520508,,0.0664079338312149
?,?,?,?,71.05745697021484,,,,NW,7.937173843383789,,
?,?,21,6,,,,,?,,,0.5680935382843018
?,?,25,?,163.338134765625,,13.649335861206055,,?,,,
?,?,?,?,,-10.744817733764648,,,?,,,
?,?,?,?,,,,,NW,229.3561553955078,0.008275739848613739,
?,?,?,?,,,,,cv,,,
?,11,?,?,,,5.901036262512207,,?,,,
?,?,2,?,,14.420716285705566,,,?,14.114673614501953,,
?,?,?,?,,,,,NW,,,0.00862838327884674
?,?,?,?,19.977157592773438,,,,?,,0.010954413563013077,
2011,8,?,?,,,,,?,23.305421829223633,0.009700052440166473,
2010,?,?,?,,,,,?,,,
?,?,?,?,,,9.160948753356934,,?,10.804258346557617,0.01918373629450798,-0.010013386607170105
?,?,?,?,,,,,NW,3.767009735107422,,
?,?,?,12,,,,,SE,,,
2012,?,?,?,143.3473663330078,,,,?,,0.01645592227578163,
?,?,?,?,,-3.678347587585449,,1013.5064086914062,?,,,
2013,?,12,?,,,,,?,,,
?,?,?,9,,,16.737524032592773,1011.7513427734375,?,53.66352081298828,,
2011,5,?,?,,,23.70903205871582,,SE,,,
2011,?,?,0,,,,1020.1788330078125,cv,,,
?,?,8,?,,,21.087932586669922,,?,,,
?,9,30,?,,,,1012.2030029296875,?,,,
?,6,?,?,80.62379455566406,,,,?,,,0.07346013933420181
2013,9,?,?,,,,,?,,,
?,4,?,?,75.35226440429688,-1.1021760702133179,,1015.0906372070312,SE,,,
?,9,?,?,,,,,?,14.73759937286377,,
?,?,?,?,24.912673950195312,,,1023.2562255859375,?,,,
?,4,12,?,,,,,?,58.768592834472656,-0.0018592774868011475,
?,?,?,?,33.93657684326172,,,1022.9185180664062,?,,0.02018456906080246,
?,?,?,?,,,,,?,,,
?,?,?,?,,,,,?,,-0.008713774383068085,
?,?,?,?,,-8.025178909301758,,,cv,,,
2012,?,2,?,,,,,?,,,0.08808396756649017
?,?,?,?,47.9151496887207,,24.171714782714844,1005.05615234375,?,52.928287506103516,,
?,?,?,?,,,,,?,14.207337379455566,,
?,10,?,3,313.8441162109375,,,,cv,,0.012406766414642334,
?,?,28,?,244.4652862548828,,,,?,,,0.10248955339193344
?,?,?,?,,-4.589310169219971,,,?,,,
?,11,?,?,,,,,?,,,
2010,?,?,?,,,,,?,2.131162643432617,0.007193390280008316,
?,?,?,?,,,,1022.295654296875,?,,,
?,?,?,?,,,17.50480842590332,,cv,,,
2010,?,?,?,,,,,?,,0.013078220188617706,
?,?,?,?,302.19342041015625,,,,?,,,0.034447699785232544
?,?,?,?,45.09064483642578,-17.594207763671875,,1018.3771362304688,?,,,
?,?,?,9,26.77606201171875,,,,?,,,
?,?,?,?,,,,,?,,0.009303934872150421,
?,?,?,?,,,,,?,,,
?,11,?,0,,11.253178596496582,,1018.7211303710938,cv,,0.007897850126028061,0.10556910187005997
2014,10,?,?,,,15.059869766235352,,?,,,0.16248081624507904
?,?,?,?,,,10.561110496520996,,?,,,
?,?,?,?,,,12.183189392089844,,?,,,
2011,?,?,?,,-12.332976341247559,,,?,,,
?,12,?,?,,,,,?,,,
?,?,?,?,,,,,?,,0.004769541323184967,
?,?,?,17,,-3.9740586280822754,9.186443328857422,,?,,0.021952934563159943,0.08038972318172455
?,?,20,18,,-19.39942741394043,,1030.255859375,?,,0.013545095920562744,
?,?,14,?,61.52070617675781,,,,?,4.501951217651367,,
?,?,25,?,,,,1023.42138671875,?,,,
?,4,?,?,,,12.266305923461914,,NW,,,
?,?,?,?,,,,1020.7254028320312,?,2.600719451904297,,
?,?,22,?,,,,1012.876953125,?,,,0.007961243391036987
?,?,?,16,,,,,?,,,0.0605752170085907
2010,?,?,?,199.26712036132812,,,1003.1943969726562,?,,0.009263947606086731,
?,?,?,?,,,,,cv,,,
?,?,?,?,,,,,?,,0.015429452061653137,0.03898461163043976
2014,?,27,?,,,-3.286343574523926,,?,,,
?,?,?,?,,,,1007.2870483398438,?,15.457208633422852,,0.13143092393875122
?,?,?,?,,-6.079879283905029,1.8543853759765625,,?,,0.018868878483772278,
?,?,?,?,31.32451629638672,,-3.2500295639038086,1028.247314453125,?,71.07133483886719,0.005849219858646393,
?,?,?,?,,,-7.247496604919434,,?,,,
?,?,?,?,,,,,?,,,
?,?,?,?,,-18.573633193969727,,,cv,,,0.015543714165687561
2013,2,?,?,,-8.44625186920166,,,?,,,
?,11,?,?,,-23.446008682250977,0.04442119598388672,1028.9217529296875,?,,,
?,?,?,?,,,,,?,,0.0005567148327827454,
?,?,?,?,,,,1023.0879516601562,?,19.47406768798828,,0.009597837924957275
2013,?,?,?,263.0533447265625,-10.6526460647583,-0.9692878723144531,,cv,,,
?,?,3,?,,,,,?,4.631303787231445,,
2014,?,4,5,81.9472427368164,,,1008.3782958984375,cv,,0.005433429032564163,
2010,?,?,?,,17.026103973388672,19.81011962890625,,?,,,
?,?,?,18,,,,,?,3.6045093536376953,,
?,8,?,?,105.38803100585938,,,,SE,,,
?,?,?,?,,,3.5898027420043945,,?,,,
?,7,?,?,,,,,?,,,-0.014907151460647583
?,?,11,?,,,,,?,,,
?,?,?,?,,,,,?,,,
?,?,?,8,,16.50360107421875,,,?,14.591023445129395,,
?,?,13,?,,5.9755330085754395,,,?,,,
?,?,?,13,,-17.378128051757812,,1027.5562744140625,SE,,,
?,?,?,?,,,,,?,,0.002589363604784012,
?,?,?,16,147.7095947265625,,,,?,14.508289337158203,,
?,4,?,14,,-5.362966060638428,13.700723648071289,,?,,,
?,?,10,?,93.8900146484375,20.789810180664062,,,?,,,
2013,?,12,4,,0.31355905532836914,,,?,,,
?,?,?,?,,,,,NW,,,
2012,9,?,?,,,,,cv,,,
?,?,5,?,,,,,?,,,
?,12,?,7,,,,,?,,,
?,?,?,?,15.5777587890625,,,,NW,,,
?,?,?,0,,,-1.623910903930664,,?,0.4590034484863281,,
2013,?,?,?,199.08169555664062,,,,SE,,,
?,?,?,?,78.0033950805664,,,,?,,0.01635665073990822,
2012,?,?,?,,,,,NW,,,
?,?,?,?,23.188705444335938,,,,?,,,-0.02475963532924652
?,10,?,?,,,,,?,,,
?,?,?,?,,,,1004.309814453125,SE,9.694561958312988,,
?,?,?,?,,,,,?,10.19910717010498,,
?,?,?,2,,,,1013.0455322265625,?,,,0.04611881077289581
?,?,?,?,,,,,?,,,
2014,?,?,?,,-2.897676944732666,,,?,,0.019167054444551468,
?,?,?,?,,,,,?,,,
?,?,?,?,,,,,?,,,
2013,?,?,?,,,-7.627486228942871,,?,,0.02732723206281662,
?,?,13,13,,-16.008331298828125,-4.561760902404785,,?,,,-0.0037907809019088745
?,?,?,?,,-20.241985321044922,,,?,,,
?,?,4,21,,,,,?,,,
?,?,?,?,,-17.50946617126465,,,NW,,,
?,?,8,?,,,28.70794677734375,,?,,,
?,?,?,?,,16.688045501708984,,,?,,-0.00024673715233802795,
?,?,?,?,,,24.785839080810547,,?,,-0.003599010407924652,
?,2,?,20,,,-6.581040382385254,,cv,,,
?,?,?,?,,,5.483422756195068,,cv,,,
?,?,?,?,,,,,NW,,-0.008114233613014221,
?,?,8,?,,,,,?,,,0.015427261590957642
?,?,20,?,,16.45285987854004,,,cv,2.2739181518554688,,
2013,?,?,4,283.54913330078125,,,,?,,,
?,10,?,?,,,,,?,120.66352081298828,,0.06728178262710571
?,?,?,?,27.956886291503906,,,,?,,,0.0031806975603103638
2013,?,?,?,147.64898681640625,,,1023.5440063476562,cv,,0.5713049173355103,
?,2,?,?,60.79092788696289,-17.016164779663086,,,SE,,0.028149109333753586,0.009998589754104614
?,?,?,11,,,,,?,,,
?,?,21,?,,,,,?,,,
?,?,28,?,119.53168487548828,,24.143339157104492,,?,17.723703384399414,,
?,9,?,?,63.158477783203125,,12.978886604309082,1014.4780883789062,?,,,
?,?,?,?,,,,,?,,,
?,?,?,?,,,,1015.2769165039062,cv,,,
?,?,?,?,,,13.898128509521484,,?,,-0.004366844892501831,
?,?,?,?,,,-0.2109060287475586,,?,18.136276245117188,,-0.00023746490478515625
2014,?,?,?,,,,1006.0343627929688,?,,0.00679396465420723,0.4035072326660156
?,?,19,?,,,,1021.758056640625,SE,,,
?,?,?,?,,13.330016136169434,,,?,,,
?,?,?,?,109.1716537475586,,,,?,,,
?,?,?,?,,,,1005.4718627929688,SE,,,0.21176211535930634
?,?,?,?,,,,,?,18.41244125366211,,
?,?,8,?,,,,1007.6106567382812,?,,,
?,?,?,?,,20.763898849487305,,,NW,,,
2014,4,?,?,,,,1012.5779418945312,SE,,0.0030508413910865784,
?,?,?,?,,,20.909379959106445,,?,,,
?,?,25,?,,,,1004.7510375976562,?,,,
?,5,?,?,152.38450622558594,,5.437974452972412,,?,,,
?,?,5,?,,,,,?,,0.007381659001111984,
?,?,?,?,,,-2.0582189559936523,,NW,39.57986068725586,,
