,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
BILL_AMT2,0.0025741479203028605,0.033123941341183016,0.054486238991901303,0.02101914079946754,0.0023388062141106447,0.07658011752955551,0.07592501448938649,0.05089553189071294,0.05797331780854853,0.04774752501854218,0.05738734965583914,0.010322194141145324,0.0,0.005828240015042452,0.0026030911500448672,0.00359549782366142,0.01638488738405086,0.026573740885909247,0.08765299467623211,0.0065304789261763085,0.0493617633931247,0.024654910488349113,0.007650308380433013,0.03649470521418352
BILL_AMT3,0.0011790294098983356,0.02413228404131451,0.05954234160752381,0.023250178659136367,0.005280390539675883,0.06827355216248854,0.07127727914010518,0.04810303531898019,0.06612480481149197,0.05581536399092479,0.05785873062003288,0.013818652098574247,0.005828240015042452,0.0,0.0012855114096619324,0.005829771407175999,0.018059708344017933,0.052622772441973886,0.014710439765467376,0.01700292036002482,0.05817678707205176,0.0017317255188780134,0.003432453305315053,0.027204602897635377
BILL_AMT4,0.0022199709926263855,0.031203430443003444,0.04103576402522813,0.029549006176119885,0.001963918480327509,0.07473615852479132,0.06952120116597316,0.05473381396107846,0.06981159978018514,0.05870198619397771,0.07111296962713842,0.017898421522155705,0.0026030911500448672,0.0012855114096619324,0.0,0.008203890518251322,0.015134444328003482,0.0629765915399132,0.029758683200006852,0.03320048882631621,0.0732506906668311,0.029597373791595993,0.019014130418403385,0.040369529305571694
BILL_AMT5,0.0035074890208253162,0.029147340131465693,0.053689521736523305,0.02332780422895464,0.005454940370022809,0.06685533670424115,0.06946075441860111,0.041093224224444946,0.05940051759347753,0.05799444578558011,0.08825721228856953,0.014558001749876204,0.00359549782366142,0.005829771407175999,0.008203890518251322,0.0,0.005530490403496624,0.06982349136856647,0.050368788616415916,0.023266028944394335,0.0024623281458945323,0.06569979728076103,0.03248715523385759,0.028945476626613842
BILL_AMT6,0.002008015590475365,0.02265253581818416,0.03629470521665179,0.019077662358661485,0.00033699070154213917,0.054682869866927386,0.0643868682662363,0.03443876299594273,0.0431089837947799,0.030814525104103097,0.048784708764843754,0.027301941747629344,0.01638488738405086,0.018059708344017933,0.015134444328003482,0.005530490403496624,0.0,0.07862744347343997,0.05400809522044836,0.015230420333667283,0.024054795837462173,0.02374474216530964,0.046823512517831345,0.029093915474590726
PAY_AMT1,0.016257512478206393,0.019728495375435084,0.008669258192407048,0.02107768701619539,0.02717119286718006,0.05455933537505442,0.0467941373960985,0.024703652663166098,0.02768083391730436,0.01964409453728133,0.023647673409259773,0.1084460813259378,0.026573740885909247,0.052622772441973886,0.0629765915399132,0.06982349136856647,0.07862744347343997,0.0,0.05724859364361501,0.0331476923095001,0.06237962231849559,0.00900485521644867,0.017945902186242146,0.03235275783842084
PAY_AMT2,0.008616706808590058,0.018135961765568753,0.007770479973213895,0.020040490928785792,6.406046573925739e-05,0.052040712673815714,0.04683117306144424,0.021666629375951763,0.025421263415756346,0.018125039884918648,0.022091681820416098,0.08379519275549774,0.08765299467623211,0.014710439765467376,0.029758683200006852,0.050368788616415916,0.05400809522044836,0.05724859364361501,0.0,0.0494916873987169,0.020727287795741067,0.04001724677978602,0.010364118951617707,0.02909352055913217
PAY_AMT3,0.03717962792730323,0.019543415777571016,0.008288880559189415,0.020003850178898608,0.001346316180059648,0.054485264044363046,0.04716419786296189,0.02344453877027597,0.024273059061174163,0.01912579268017034,0.023203245425111096,0.0074980148286911685,0.0065304789261763085,0.01700292036002482,0.03320048882631621,0.023266028944394335,0.015230420333667283,0.0331476923095001,0.0494916873987169,0.0,0.029454288130456918,0.037055731053274976,0.01708975987860306,0.030390459948285153
PAY_AMT4,0.01658731763087684,0.020173318275042318,0.008891768371075304,0.02174492136560624,0.014652165982431131,0.05430107300628073,0.046942280057481356,0.025555867881576377,0.026385079274527046,0.0186244228233442,0.02420380076263362,0.04718894263500051,0.0493617633931247,0.05817678707205176,0.0732506906668311,0.0024623281458945323,0.024054795837462173,0.06237962231849559,0.020727287795741067,0.029454288130456918,0.0,0.0004427432344312754,0.0017915161483198494,0.03183554199882088
PAY_AMT5,0.02593291245944751,0.021950931482772607,0.011382376756974288,0.02355966896754691,0.014206787194640857,0.05778252427764374,0.048386177361641636,0.02740844097977979,0.030940762298645397,0.023755349577251006,0.022981426348495315,0.01139123826788957,0.024654910488349113,0.0017317255188780134,0.029597373791595993,0.06569979728076103,0.02374474216530964,0.00900485521644867,0.04001724677978602,0.037055731053274976,0.0004427432344312754,0.0,0.008375256524756569,0.036094742242444244
PAY_AMT6,0.03278444775606992,0.02172871749069827,0.012641194463270389,0.023522435844472,0.012281512870791156,0.05622751997744646,0.04738670804163014,0.02711235311474325,0.031237047621411218,0.023052264308869974,0.024833209615781726,0.0006428103642952543,0.007650308380433013,0.003432453305315053,0.019014130418403385,0.03248715523385759,0.046823512517831345,0.017945902186242146,0.010364118951617707,0.01708975987860306,0.0017915161483198494,0.008375256524756569,0.0,0.03683496190503566
default payment next month,0.07162661888650357,0.03578774483786562,0.03452539757465878,0.029513809335877994,0.041594939632297434,0.08157335454062253,0.08312967933938442,0.05245579350295204,0.0547151788878788,0.052898950352968654,0.043088744377529964,0.029400752444764255,0.03649470521418352,0.027204602897635377,0.040369529305571694,0.028945476626613842,0.029093915474590726,0.03235275783842084,0.02909352055913217,0.030390459948285153,0.03183554199882088,0.036094742242444244,0.03683496190503566,0.0
